valtyp,omrade,parti,ordning,namn
KF,0181,M,17,Emil Moghaddam Horozovic
KF,0181,M,18,Gabriella Mait Horozovic
KF,0181,M,19,Mirabelle Markous
KF,0181,M,20,Elisabeth Törnqvist
KF,0181,M,21,Agneta Hjellström
KF,0181,M,22,Rolf Hansson
KF,0181,M,23,Daniel Danial
KF,0181,M,24,Edvard Byström
KF,0181,M,25,Daniel Thepper
KF,0181,M,26,Kalle Öholm
KF,0181,M,27,Mikael Grennard
KF,0181,M,28,Daniel Eilert
KF,0181,M,29,Siw Bosson
KF,0181,M,30,Kristian Hjertkvist
KF,0181,M,31,Filip Wiklund
KF,0181,M,32,Mikael Petäjämaa
KF,0181,M,33,Johan Gustafsson
KF,0181,M,34,Georgi Lundman
KF,0181,M,35,Leelo Pukk
KF,0181,M,36,Britt-Inger Nilsson
KF,0181,M,37,Florin Grajdan
KF,0181,MP,1,Hanna Klingborg
KF,0181,MP,2,Mats Pertoft
KF,0181,MP,3,Elise Grönkvist
KF,0181,MP,4,inte lämnat förklaring
KF,0181,MP,5,Sofi Cyréus
KF,0181,MP,6,Raul Fernández
KF,0181,MP,7,Ingrid Waldenström
KF,0181,MP,8,Tim Lux
KF,0181,MP,9,Julia Vindrelid
KF,0181,MP,10,Lars Greger
KF,0181,MP,11,Karla Sand
KF,0181,MP,12,Nils Carlsson Lundbäck
KF,0181,MP,13,Anja Varis
KF,0181,MP,14,Patrik Waldenström
KF,0181,MP,15,Charlotte Åström
KF,0181,MP,16,Kristoffer Lüthi
KF,0181,MP,17,Karin Reuterswärd
KF,0181,MP,18,Henrik Åström
KF,0181,MP,19,Milica Radakovic
KF,0181,MP,20,Torbjörn Linnell
KF,0181,MP,21,Emilia Rekestad
KF,0181,MP,22,Martin Idoeta Fogelqvist
KF,0181,MP,23,Sanna Rinman
KF,0181,MP,24,Emanuel Eklund
KF,0181,MP,25,Gabriella Ahlgren
KF,0181,MP,26,Hasse Neideman
KF,0181,MP,27,Idun Fogelqvist
KF,0181,MP,28,Ola Berntsson
KF,0181,MP,29,Åsa Ekbäck
KF,0181,MP,30,Lars Evers
KF,0181,MP,31,Madeleine Propst
KF,0181,MP,32,Petra Rajala
KF,0181,MP,33,Ingela Nilsson
KF,0181,MP,34,Helena Cronholm
KF,0181,MP,35,"Karin Nordin, Ivanow"
KF,0181,S,1,Boel Godner
KF,0181,S,2,Elof Hansjons
KF,0181,S,3,Pia Sjöstrand
KF,0181,S,4,Abraham Halef
KF,0181,S,5,Viktoria Hjulström
KF,0181,S,6,Tomas Kullberg
KF,0181,S,7,Caroline Andersson
KF,0181,S,8,Nasif Kasarji
KF,0181,S,9,Olivia Ünesi
KF,0181,S,10,David Strömberg
KF,0181,S,11,Linda Setterholm
KF,0181,S,12,Aydin Özkaya
KF,0181,S,13,Sonja Chyle Kauko
KF,0181,S,14,Sarkis Khatchadourian
KF,0181,S,15,Annica Lönn
KF,0181,S,16,Peter Friström
KF,0181,S,17,Lisa Aggeborn
KF,0181,S,18,Håkan Buller
KF,0181,S,19,Ingela Nylund Watz
KF,0181,S,20,Yilmaz Kerimo
KF,0181,S,21,Sandra Albeer
KF,0181,S,22,Johan Schönbeck
KF,0181,S,23,Eva Pedersen Wallin
KF,0181,S,24,Christer Kronblad
KF,0181,S,25,Marie Pårs Edgren
KF,0181,S,26,Johan Andersson
KF,0181,S,27,Salwa Barsoum
KF,0181,S,28,Tommy Zetterwall
KF,0181,S,29,Eleonore Säfström
KF,0181,S,30,Yakop Dighzarian
KF,0181,S,31,Lahja Jonasson
KF,0181,S,32,Besim Aho
KF,0181,S,33,Ingela Andersson
KF,0181,S,34,Anders Lenntorp
KF,0181,S,35,Albera Jene
KF,0181,S,36,Petrus Agirman
KF,0181,S,37,Anna-Karin Hällman
KF,0181,S,38,Jaakko Nattila
KF,0181,S,39,Susanne Bergström
KF,0181,S,40,Robert Ask
KF,0181,S,41,Rose-Marie Jakobsson
KF,0181,S,42,Remon Shamuon
KF,0181,S,43,Christina Löfgren
KF,0181,S,44,Joar Reenberg
KF,0181,S,45,Keth Thapper
KF,0181,S,46,Orvar Strömqvist
KF,0181,S,47,Cani Younan
KF,0181,S,48,Anders Olsson
KF,0181,S,49,Heli Kärkkäinen
KF,0181,S,50,Roland Cox
KF,0181,S,51,Christina Gustafsson
KF,0181,S,52,Gabriel Yacoub
KF,0181,S,53,Elisabet Sjöqvist
KF,0181,S,54,Oskar Nilsson
KF,0181,S,55,Lena Lindell
KF,0181,S,56,Robin Paulrud
KF,0181,S,57,Viveka Ek
KF,0181,S,58,Juha Kuronen
KF,0181,S,59,My To
KF,0181,S,60,Lope Lopez
KF,0181,SD,1,Andreas Birgersson
KF,0181,SD,2,Joachim Hagström
KF,0181,SD,3,Hans Joglund
KF,0181,SD,4,Jeremy Hodson
KF,0181,SD,5,Johan Österlund
KF,0181,SD,6,Annie Holmström
KF,0181,SD,7,Jonas Magnusson
KF,0181,SD,8,Wilhelm Wikberg
KF,0181,SD,9,Stefan Jakobsson
KF,0181,SD,10,Monica Thorsell
KF,0181,SD,11,Mauri Voittonen
KF,0181,SD,12,Magnus Jonsson
KF,0181,SD,13,Pimpa Voittonen
KF,0181,SD,14,Jimi Axzell
KF,0181,SD,15,Maria Björkman
KF,0181,SD,16,Marcus Haavisto
KF,0181,SD,17,Lars Bratberg
KF,0181,SD,18,Marcus Mann
KF,0181,SD,19,Emmelie Hagström
KF,0181,SD,20,Måns Dolge
KF,0181,SD,21,Milad Mousa
KF,0181,SD,22,Oskari Medman
KF,0181,SD,23,Susanne Jakobsson
KF,0181,SD,24,Elie Haddad
KF,0181,SD,25,Mats Philipsson
KF,0181,SD,26,Gabro Danho
KF,0181,SD,27,Stefan Wallström
KF,0181,SD,28,Tommie Tvedahl
KF,0181,SD,29,Albin Mällström
KF,0181,SD,30,Kjell Bohman
KF,0181,SD,31,Duncan Johnson
KF,0181,SD,32,Johan Holmberg
KF,0181,SD,33,Leif Gröndahl
KF,0181,V,1,Linda Sjögren
KF,0181,V,2,Sait Yildiz
KF,0181,V,3,Rozalina Hermes
KF,0181,V,4,Maria Widestrand
KF,0181,V,5,Christine Falk
KF,0181,V,6,Per Norlin
KF,0181,V,7,Anna Rautio
KF,0181,V,8,Isabell Flygare
KF,0181,V,9,Maria Ahumada
KF,0181,V,10,Lars Jansson
KF,0181,V,11,Magdalena Recht
KF,0181,V,12,Sofie Borgenklint
KF,0181,V,13,Thomas Hägglund
KF,0181,V,14,Moussa Salou
KF,0181,V,15,Alicia Altamirano
KF,0181,V,16,Ingemar Oderstedt
KF,0181,V,17,Eva Stenius
KF,0181,V,18,Cristian Vera
KF,0181,V,19,Kerstin Pettersson
KF,0181,V,20,Emmy Svärd
KF,0181,V,21,Staffan Norberg
KF,0181,V,22,Heidi Müller
KF,0181,V,23,Michael Ah King
KF,0181,V,24,Marie Askerstam
KF,0181,V,25,Ale Friberg
KF,0181,V,26,inte lämnat förklaring
KF,0181,V,27,Britt Persson
KF,0181,V,28,Ulf Eriksson
KF,0181,V,29,Bo Johansson
KF,0181,V,30,Solveig Hell
KF,0181,V,31,Jan Strannerud
KF,0181,V,32,Lennart Rendik
KF,0181,V,33,Ylva Boström
KF,0181,V,34,Caterina Glaser Müller
KF,0182,C,1,Johan Krogh
KF,0182,C,1,Johan Krogh
KF,0182,C,2,Emma Eide
KF,0182,C,2,Emma Eide
KF,0182,C,3,Caroline Westerståhl
KF,0182,C,3,Caroline Westerståhl
KF,0182,C,4,Ella Törnqvist
KF,0182,C,4,Ella Törnqvist
KF,0182,C,5,Hans Peters
KF,0182,C,5,Hans Peters
KF,0182,C,6,Virginija Danylaité Karrenbauer
KF,0182,C,6,Virginija Danylaité Karrenbauer
KF,0182,C,7,Håkan Ekengren
KF,0182,C,7,Håkan Ekengren
KF,0182,C,8,Mikael Sundin
KF,0182,C,8,Mikael Sundin
KF,0182,C,9,Martin Alejandro Hedman
KF,0182,C,9,Martin Alejandro Hedman
KF,0182,C,10,Caroline Ortmark
KF,0182,C,10,Caroline Ortmark
KF,0182,C,11,Christine Lorne
KF,0182,C,11,Christine Lorne
KF,0182,C,12,Mathias Sköldebrand
KF,0182,C,12,Mathias Sköldebrand
KF,0182,C,13,Sofia Hansdotter
KF,0182,C,13,Sofia Hansdotter
KF,0182,C,14,Olof Lundgren
KF,0182,C,14,Olof Lundgren
KF,0182,C,15,Johan Berg
KF,0182,C,15,Johan Berg
KF,0182,C,16,Albert Morian
KF,0182,C,16,Albert Morian
KF,0182,C,17,Fredrik Westerlund
KF,0182,C,17,Fredrik Westerlund
KF,0182,C,18,Maria Håård
KF,0182,C,18,Maria Håård
KF,0182,C,19,Fredrik Sillrén
KF,0182,C,19,Fredrik Sillrén
KF,0182,C,20,Niclas Boborg
KF,0182,C,20,Niclas Boborg
KF,0182,C,21,Annika Haglund
KF,0182,C,21,Annika Haglund
KF,0182,C,22,Marika Lindvall
KF,0182,C,22,Marika Lindvall
KF,0182,C,23,Ulrika Morin
KF,0182,C,23,Ulrika Morin
KF,0182,C,24,Johan Gren
KF,0182,C,24,Johan Gren
KF,0182,C,25,Margareta Palmberg
KF,0182,C,25,Margareta Palmberg
KF,0182,C,26,Fredrik Henriksson
KF,0182,C,26,Fredrik Henriksson
KF,0182,C,27,Ingemar Sahlgren
KF,0182,C,27,Ingemar Sahlgren
KF,0182,C,28,Anders Englén
KF,0182,C,28,Anders Englén
KF,0182,C,29,Birgitta Rönqvist
KF,0182,C,29,Birgitta Rönqvist
KF,0182,C,30,Olle Jansson
KF,0182,C,30,Olle Jansson
KF,0182,KD,1,Angelika Lang
KF,0182,KD,1,Angelika Lang
KF,0182,KD,2,Jonathan Lindgren
KF,0182,KD,2,Jonathan Lindgren
KF,0182,KD,3,Rebecka Hellström
KF,0182,KD,3,Rebecka Hellström
KF,0182,KD,4,Gabriella Eckardt
KF,0182,KD,4,Gabriella Eckardt
KF,0182,KD,5,Stefan Sarmes
KF,0182,KD,5,Stefan Sarmes
KF,0182,KD,6,Juliette Walldov
KF,0182,KD,6,Juliette Walldov
KF,0182,KD,7,Johan Sterner Sjödin
KF,0182,KD,7,Johan Sterner Sjödin
KF,0182,KD,8,Martin Gunnesson
KF,0182,KD,8,Martin Gunnesson
KF,0182,KD,9,Anders Tiger
KF,0182,KD,9,Anders Tiger
KF,0182,KD,10,Maximilian Walldov
KF,0182,KD,10,Maximilian Walldov
KF,0182,KD,11,Lou Kuylenstierna
KF,0182,KD,11,Lou Kuylenstierna
KF,0182,KD,12,Kristian Helbert
KF,0182,KD,12,Kristian Helbert
KF,0182,KD,13,Stefan Eckardt
KF,0182,KD,13,Stefan Eckardt
KF,0182,KD,14,Richard Herrey
KF,0182,KD,14,Richard Herrey
KF,0182,KD,15,Lars Hultkvist
KF,0182,KD,15,Lars Hultkvist
KF,0182,KD,16,Jan Huggare
KF,0182,KD,16,Jan Huggare
KF,0182,KD,17,Robert Jhaveri
KF,0182,KD,17,Robert Jhaveri
KF,0182,KD,18,Olga Nzeyimana
KF,0182,KD,18,Olga Nzeyimana
KF,0182,KD,19,Anders Viseth
KF,0182,KD,19,Anders Viseth
KF,0182,KD,20,Kjell Vernet
KF,0182,KD,20,Kjell Vernet
KF,0182,KD,21,Ylva Jans
KF,0182,KD,21,Ylva Jans
KF,0182,KD,22,Andréas Bäckdahl
KF,0182,KD,22,Andréas Bäckdahl
KF,0182,KD,23,Rein Raukas
KF,0182,KD,23,Rein Raukas
KF,0182,KD,24,Maria Walldov
KF,0182,KD,24,Maria Walldov
KF,0182,KD,25,Viktor Prohorenko
KF,0182,KD,25,Viktor Prohorenko
KF,0182,KD,26,Lars Tornérhielm
KF,0182,KD,26,Lars Tornérhielm
KF,0182,KD,27,Caroline Winneroth
KF,0182,KD,27,Caroline Winneroth
KF,0182,KD,28,Erik Cederlöf
KF,0182,KD,28,Erik Cederlöf
KF,0182,KD,29,Carl Johan Westlund
KF,0182,KD,29,Carl Johan Westlund
KF,0182,KD,30,Gudrun Braugenhardt
KF,0182,KD,30,Gudrun Braugenhardt
KF,0182,L,1,Monica Brohede Tellström
KF,0182,L,1,Monica Brohede Tellström
KF,0182,L,2,Markus Clasén
KF,0182,L,2,Markus Clasén
KF,0182,L,3,Hanna Lager
KF,0182,L,3,Hanna Lager
KF,0182,L,4,Johan Norman
KF,0182,L,4,Johan Norman
KF,0182,L,5,Helena Håkansson
KF,0182,L,5,Helena Håkansson
KF,0182,L,6,Maria Lidzell
KF,0182,L,6,Maria Lidzell
KF,0182,L,7,Ingwar Eklund
KF,0182,L,7,Ingwar Eklund
KF,0182,L,8,Gunilla Söderström
KF,0182,L,8,Gunilla Söderström
KF,0182,L,9,Charlotte Bergendal
KF,0182,L,9,Charlotte Bergendal
KF,0182,L,10,Carina Kopriwa
KF,0182,L,10,Carina Kopriwa
KF,0182,L,11,Sten Grack
KF,0182,L,11,Sten Grack
KF,0182,L,12,Margareta Bosved
KF,0182,L,12,Margareta Bosved
KF,0182,L,13,Lennart Ström
KF,0182,L,13,Lennart Ström
KF,0182,L,14,Ann Malmberg
KF,0182,L,14,Ann Malmberg
KF,0182,L,15,Carl Fredrik von Seth
KF,0182,L,15,Carl Fredrik von Seth
KF,0182,L,16,Monica Björk
KF,0182,L,16,Monica Björk
KF,0182,L,17,Lennart Philip
KF,0182,L,17,Lennart Philip
KF,0182,L,18,Martin Melin
KF,0182,L,18,Martin Melin
KF,0182,L,19,Monia Sturén
KF,0182,L,19,Monia Sturén
KF,0182,L,20,Birgitta Westman
KF,0182,L,20,Birgitta Westman
KF,0182,M,1,Mats Gerdau
KF,0182,M,1,Mats Gerdau
KF,0182,M,2,Filip Wiljander
KF,0182,M,2,Filip Wiljander
KF,0182,M,3,Disa Påhlman Nilsson
KF,0182,M,3,Disa Påhlman Nilsson
KF,0182,M,4,Eva Öhbom Ekdahl
KF,0182,M,4,Eva Öhbom Ekdahl
KF,0182,M,5,Peter Zethraeus
KF,0182,M,5,Peter Zethraeus
KF,0182,M,6,Tobias Nässén
KF,0182,M,6,Tobias Nässén
KF,0182,M,7,Camilla Dahlgren
KF,0182,M,7,Camilla Dahlgren
KF,0182,M,8,Magnus Gilén
KF,0182,M,8,Magnus Gilén
KF,0182,M,9,Oliver Rykatkin
KF,0182,M,9,Oliver Rykatkin
KF,0182,M,10,Eivor Örenmark
KF,0182,M,10,Eivor Örenmark
KF,0182,M,11,Christina Ramm-Ericson
KF,0182,M,11,Christina Ramm-Ericson
KF,0182,M,12,Tim Sundberg
KF,0182,M,12,Tim Sundberg
KF,0182,M,13,Christian Listérus
KF,0182,M,13,Christian Listérus
KF,0182,M,14,Edvin Alam
KF,0182,M,14,Edvin Alam
KF,0182,M,15,Per Norling
KF,0182,M,15,Per Norling
KF,0182,M,16,Catharina Barkman
KF,0182,M,16,Catharina Barkman
KF,0182,M,17,Robert Hannah
KF,0182,M,17,Robert Hannah
KF,0182,M,18,Frank Svensson
KF,0182,M,18,Frank Svensson
KF,0182,M,19,Marie Brandvold
KF,0182,M,19,Marie Brandvold
KF,0182,M,20,Ulrika Sunesson
KF,0182,M,20,Ulrika Sunesson
KF,0182,M,21,Simon Johansson
KF,0182,M,21,Simon Johansson
KF,0182,M,22,Per Aldenstig
KF,0182,M,22,Per Aldenstig
KF,0182,M,23,Johan Hiller
KF,0182,M,23,Johan Hiller
KF,0182,M,24,Henning Envall
KF,0182,M,24,Henning Envall
KF,0182,M,25,Albin Sundberg
KF,0182,M,25,Albin Sundberg
KF,0182,M,26,Tilda Hermansson
KF,0182,M,26,Tilda Hermansson
KF,0182,M,27,Sana Jaff
KF,0182,M,27,Sana Jaff
KF,0182,M,28,Denis Sekayise
KF,0182,M,28,Denis Sekayise
KF,0182,M,29,Felicia Karner
KF,0182,M,29,Felicia Karner
KF,0182,M,30,Patrik Gunnarsson
KF,0182,M,30,Patrik Gunnarsson
KF,0182,MP,1,Desha Svenneborg
KF,0182,MP,1,Desha Svenneborg
KF,0182,MP,2,Joel Lallerstedt
KF,0182,MP,2,Joel Lallerstedt
KF,0182,MP,3,Cecilia Sandberg
KF,0182,MP,3,Cecilia Sandberg
KF,0182,MP,4,Maria Österholm
KF,0182,MP,4,Maria Österholm
KF,0182,MP,5,Lars-Bertil Arvidsson
KF,0182,MP,5,Lars-Bertil Arvidsson
KF,0182,MP,6,Lisskulla Zayane
KF,0182,MP,6,Lisskulla Zayane
KF,0182,MP,7,Andreas Jakobsen Rydstedt
KF,0182,MP,7,Andreas Jakobsen Rydstedt
KF,0182,MP,8,Maria Shamoun
KF,0182,MP,8,Maria Shamoun
KF,0182,MP,9,Josef Federspiel
KF,0182,MP,9,Josef Federspiel
KF,0182,MP,10,Louise Ollivier
KF,0182,MP,10,Louise Ollivier
KF,0182,MP,11,Arne Sköldén
KF,0182,MP,11,Arne Sköldén
KF,0182,MP,12,Ann-Marie Arvidsson
KF,0182,MP,12,Ann-Marie Arvidsson
KF,0182,MP,13,Steven Nordvall
KF,0182,MP,13,Steven Nordvall
KF,0182,MP,14,Maria Bang
KF,0182,MP,14,Maria Bang
KF,0182,MP,15,Per Chrisander
KF,0182,MP,15,Per Chrisander
KF,0182,MP,16,Elisabeth Mobäck Östergren
KF,0182,MP,16,Elisabeth Mobäck Östergren
KF,0182,MP,17,Joakim Lindqvist
KF,0182,MP,17,Joakim Lindqvist
KF,0182,MP,18,Anna Laestadius Larsson
KF,0182,MP,18,Anna Laestadius Larsson
KF,0182,MP,19,Sidney Holm
KF,0182,MP,19,Sidney Holm
KF,0182,MP,20,Astrid Sehlin
KF,0182,MP,20,Astrid Sehlin
KF,0182,MP,21,Henrik Sundström
KF,0182,MP,21,Henrik Sundström
KF,0182,MP,22,Nicole Goufas
KF,0182,MP,22,Nicole Goufas
KF,0182,MP,23,Åsa Marnell
KF,0182,MP,23,Åsa Marnell
KF,0182,MP,24,Kasper Aiderfors
KF,0182,MP,24,Kasper Aiderfors
KF,0182,MP,25,Anna Björnson Källman
KF,0182,MP,25,Anna Björnson Källman
KF,0182,MP,26,Fredrik Wallén
KF,0182,MP,26,Fredrik Wallén
KF,0182,MP,27,Brita Ström
KF,0182,MP,27,Brita Ström
KF,0182,MP,28,Bo Eskilsson
KF,0182,MP,28,Bo Eskilsson
KF,0182,MP,29,Riitta Innanen
KF,0182,MP,29,Riitta Innanen
KF,0182,MP,30,Mats Marnell
KF,0182,MP,30,Mats Marnell
KF,0182,S,1,Johanna Kvist
KF,0182,S,1,Johanna Kvist
KF,0182,S,2,Henrik Unosson
KF,0182,S,2,Henrik Unosson
KF,0182,S,3,Gunnel Nyman Gräff
KF,0182,S,3,Gunnel Nyman Gräff
KF,0182,S,4,Mattias Qvarsell
KF,0182,S,4,Mattias Qvarsell
KF,0182,S,5,Alva Dahn
KF,0182,S,5,Alva Dahn
KF,0182,S,6,Stefan Hult
KF,0182,S,6,Stefan Hult
KF,0182,S,7,Helena Westerling
KF,0182,S,7,Helena Westerling
KF,0182,S,8,Henrik Frank
KF,0182,S,8,Henrik Frank
KF,0182,S,9,Majvie Swärd
KF,0182,S,9,Majvie Swärd
KF,0182,S,10,Godwyll Osei-Amoako
KF,0182,S,10,Godwyll Osei-Amoako
KF,0182,S,11,Maria Raner
KF,0182,S,11,Maria Raner
KF,0182,S,12,Magnus Duvnäs
KF,0182,S,12,Magnus Duvnäs
KF,0182,S,13,Emelie Friberg
KF,0182,S,13,Emelie Friberg
KF,0182,S,14,Anders Dorby
KF,0182,S,14,Anders Dorby
KF,0182,S,15,Moska Hassas
KF,0182,S,15,Moska Hassas
KF,0182,S,16,William Lindkvist
KF,0182,S,16,William Lindkvist
KF,0182,S,17,Aida Zellama
KF,0182,S,17,Aida Zellama
KF,0182,S,18,Aaron Allahham
KF,0182,S,18,Aaron Allahham
KF,0182,S,19,Saron Kidane
KF,0182,S,19,Saron Kidane
KF,0182,S,20,Néder Ghrissi
KF,0182,S,20,Néder Ghrissi
KF,0182,S,21,Maria Åberg
KF,0182,S,21,Maria Åberg
KF,0182,S,22,Ibrahim Kourdi
KF,0182,S,22,Ibrahim Kourdi
KF,0182,S,23,Eva Berg Arbro
KF,0182,S,23,Eva Berg Arbro
KF,0182,S,24,Darush Taeby
KF,0182,S,24,Darush Taeby
KF,0182,S,25,Hina Khan
KF,0182,S,25,Hina Khan
KF,0182,S,26,Erik Svanfeldt
KF,0182,S,26,Erik Svanfeldt
KF,0182,S,27,Adéle Engberg
KF,0182,S,27,Adéle Engberg
KF,0182,S,28,Stevan Sulja
KF,0182,S,28,Stevan Sulja
KF,0182,S,29,Idun Mossberg Fjaestad
KF,0182,S,29,Idun Mossberg Fjaestad
KF,0182,S,30,Alexander Nordgren Selar
KF,0182,S,30,Alexander Nordgren Selar
KF,0182,SD,1,Lars Alexandersson
KF,0182,SD,1,Lars Alexandersson
KF,0182,SD,2,Tommy Sjöström
KF,0182,SD,2,Tommy Sjöström
KF,0182,SD,3,Mikael Uppman
KF,0182,SD,3,Mikael Uppman
KF,0182,SD,4,Esa Örmä
KF,0182,SD,4,Esa Örmä
KF,0182,SD,5,Eugéne Teterin
KF,0182,SD,5,Eugéne Teterin
KF,0182,SD,6,Leonid Yurkovskiy
KF,0182,SD,6,Leonid Yurkovskiy
KF,0182,SD,7,Daniel Stjernlöf
KF,0182,SD,7,Daniel Stjernlöf
KF,0182,SD,8,Tomas Andersson
KF,0182,SD,8,Tomas Andersson
KF,0182,SD,9,Erik Dahlin
KF,0182,SD,9,Erik Dahlin
KF,0182,SD,10,Roberto Munoz Alvarado
KF,0182,SD,10,Roberto Munoz Alvarado
KF,0182,SD,11,Daniel Liliestrand
KF,0182,SD,11,Daniel Liliestrand
KF,0182,SD,12,Thomas Borg
KF,0182,SD,12,Thomas Borg
KF,0182,SD,13,Stephan Andersson
KF,0182,SD,13,Stephan Andersson
KF,0182,SD,14,David Hyde
KF,0182,SD,14,David Hyde
KF,0182,SD,15,Bror Bergquist
KF,0182,SD,15,Bror Bergquist
KF,0182,SD,16,Felicia Siecke
KF,0182,SD,16,Felicia Siecke
KF,0182,SD,17,Michael Soop
KF,0182,SD,17,Michael Soop
KF,0182,SD,18,Susanne Qrunell
KF,0182,SD,18,Susanne Qrunell
KF,0182,SD,19,Mari D'Orsay
KF,0182,SD,19,Mari D'Orsay
KF,0182,SD,20,Anders Olofsson
KF,0182,SD,20,Anders Olofsson
KF,0182,SD,21,Joakim Jehrén
KF,0182,SD,21,Joakim Jehrén
KF,0182,SD,22,Kenneth Holm
KF,0182,SD,22,Kenneth Holm
KF,0182,SD,23,Danuta Knapp
KF,0182,SD,23,Danuta Knapp
KF,0182,V,1,Alena Jukic
KF,0182,V,1,Alena Jukic
KF,0182,V,2,Lisa Rasmussen
KF,0182,V,2,Lisa Rasmussen
KF,0182,V,3,Jan Salomonsson
KF,0182,V,3,Jan Salomonsson
KF,0182,V,4,Tomas Ottosson
KF,0182,V,4,Tomas Ottosson
KF,0182,V,5,Erika Elisson
KF,0182,V,5,Erika Elisson
KF,0182,V,6,Emma Bonér
KF,0182,V,6,Emma Bonér
KF,0182,V,7,Richard Segura Cuzner
KF,0182,V,7,Richard Segura Cuzner
KF,0182,V,8,Arnold Jeppsson
KF,0182,V,8,Arnold Jeppsson
KF,0182,V,9,Maria Aspvik
KF,0182,V,9,Maria Aspvik
KF,0182,V,10,Ivan Hammar
KF,0182,V,10,Ivan Hammar
KF,0182,V,11,Thomas Wengholm
KF,0182,V,11,Thomas Wengholm
KF,0182,V,12,Mattias Björklund
KF,0182,V,12,Mattias Björklund
KF,0182,V,13,Hanna Cecilia Steffe
KF,0182,V,13,Hanna Cecilia Steffe
KF,0182,V,14,inte lämnat förklaring
KF,0182,V,14,inte lämnat förklaring
KF,0182,V,15,Fredrik Holmqvist
KF,0182,V,15,Fredrik Holmqvist
KF,0182,V,16,Birgit Hansson
KF,0182,V,16,Birgit Hansson
KF,0182,V,17,Dan Johansson
KF,0182,V,17,Dan Johansson
KF,0182,V,18,Nancy Segura Cuzner
KF,0182,V,18,Nancy Segura Cuzner
KF,0182,V,19,Rolf Wasteson
KF,0182,V,19,Rolf Wasteson
KF,0182,V,20,Hanna Knopff
KF,0182,V,20,Hanna Knopff
KF,0182,V,21,Carina Bergman
KF,0182,V,21,Carina Bergman
KF,0182,V,22,Gunnar Friberger
KF,0182,V,22,Gunnar Friberger
KF,0182,V,23,Sanna Ekedahl
KF,0182,V,23,Sanna Ekedahl
KF,0182,V,24,Patrik Gewitsch
KF,0182,V,24,Patrik Gewitsch
KF,0182,V,25,Lena Lannebjer
KF,0182,V,25,Lena Lannebjer
KF,0182,V,26,Leo Swensson
KF,0182,V,26,Leo Swensson
KF,0182,V,27,Lena Helin-Kärner
KF,0182,V,27,Lena Helin-Kärner
KF,0182,V,28,Lars-Ola Sandin
KF,0182,V,28,Lars-Ola Sandin
KF,0182,V,29,Kristina Lundgren
KF,0182,V,29,Kristina Lundgren
KF,0182,V,30,Hogir Dogan
KF,0182,V,30,Hogir Dogan
KF,0183,C,1,Stefan Bergström
KF,0183,C,2,Ann-Sofie Sandberg
KF,0183,C,3,Tom Wadegård
KF,0183,C,4,Gunnar Carlsson
KF,0183,C,5,Niklas Löfgren
KF,0183,C,6,Margareta Lilja
KF,0183,C,7,Vincent Vukovic
KF,0183,C,8,Sanjin Harbas
KF,0183,C,9,Morgan Andersson
KF,0183,C,10,Guillermo Aparicio Guillen
KF,0183,C,11,Anders Ocklind
KF,0183,C,12,Jens Johansson
KF,0183,C,13,Ilona Heikka
KF,0183,C,14,Tomas Hirsch
KF,0183,C,15,Ylva Esservall
KF,0183,C,16,Shamal Bishir
KF,0183,C,17,Anders Pettersson
KF,0183,C,18,Reza Zarenoe
KF,0183,KD,1,Daniel Wiström
KF,0183,KD,2,Maria Kreij
KF,0183,KD,3,Samuel Dalevi
KF,0183,KD,4,Per Quant
KF,0183,KD,5,Emmy Larsson
KF,0183,KD,6,Kjell Mattsson
KF,0183,KD,7,Theodor Björnblod
KF,0183,KD,8,Per Jonson
KF,0183,KD,9,Bengt Sjöholm
KF,0183,KD,10,Tomas Kreij
KF,0183,KD,11,Lena Wiström
KF,0183,KD,12,Gunhild Manell
KF,0183,KD,13,Jens Manell
KF,0183,KD,14,Maritta Hellström
KF,0183,KD,15,Marie Sjöholm
KF,0183,KD,16,Karl Lindgren
KF,0183,KD,17,Karin Cedberger
KF,0183,L,1,Johan Storåkers
KF,0183,L,2,Anna-Lena Hammarin
KF,0183,L,3,Elias Collin Reuterfors
KF,0183,L,4,Ulla Reinfeldt
KF,0183,L,5,Cecilia Björndahl
KF,0183,L,6,Jarl Klang
KF,0183,L,7,Inger Olsson
KF,0183,L,8,Per Håkansson
KF,0183,L,9,Richard Nordfeldt
KF,0183,L,10,Gunilla Ehrenhorn
KF,0183,L,11,Johan Löfmark
KF,0183,L,12,Hans Gustav Olsson
KF,0183,L,13,Anders Quant
KF,0183,L,14,Björn von Zweigbergk
KF,0183,L,15,Stefan Swedenrose
KF,0183,L,16,Ulf Schröder
KF,0183,L,17,Nils-Ove Bohlin
KF,0183,L,18,Inger Gran
KF,0183,M,1,Gustaf Reinfeldt
KF,0183,M,2,Josefin Malmqvist
KF,0183,M,3,Douglas Thor
KF,0183,M,4,Michelle Asif Khan
KF,0183,M,5,Morgan Lindqvist
KF,0183,M,6,Josefine Mittermaier
KF,0183,M,7,Jan Bojling
KF,0183,M,8,Eva Pavoni
KF,0183,M,9,Jonas Frycklund
KF,0183,M,10,Annika Zetterlund
KF,0183,M,11,Max Roseneld
KF,0183,M,12,Birgitta Ravivi
KF,0183,M,13,Hans Beausang
KF,0183,M,14,Ramtin Hashemi
KF,0183,M,15,Margareta Johansson
KF,0183,M,16,Lucas Kramer
