niva,kod,year,val,parti,andel
kommun,2085,2022,RD,C,4.62
kommun,2085,2022,RD,V,6.16
kommun,2085,2022,RD,MP,2.82
kommun,2085,2022,RD,KD,4.71
kommun,2085,2022,RD,SD,28.11
kommun,2085,2022,RF,M,20.32
kommun,2085,2022,RF,S,33.95
kommun,2085,2022,RF,L,2.17
kommun,2085,2022,RF,C,5.58
kommun,2085,2022,RF,V,7.48
kommun,2085,2022,RF,MP,2.76
kommun,2085,2022,RF,KD,5.36
kommun,2085,2022,RF,SD,16.67
kommun,2085,2022,RF,Dalarnas Sjukvårdsparti,5.16
kommun,2101,2022,KF,M,8.0
kommun,2101,2022,KF,S,40.43
kommun,2101,2022,KF,C,11.41
kommun,2101,2022,KF,V,4.08
kommun,2101,2022,KF,MP,3.05
kommun,2101,2022,KF,KD,2.56
kommun,2101,2022,KF,SD,29.72
kommun,2101,2022,RD,M,12.26
kommun,2101,2022,RD,S,33.16
kommun,2101,2022,RD,L,1.87
kommun,2101,2022,RD,C,7.26
kommun,2101,2022,RD,V,5.24
kommun,2101,2022,RD,MP,3.42
kommun,2101,2022,RD,KD,5.0
kommun,2101,2022,RD,SD,30.79
kommun,2101,2022,RF,M,10.04
kommun,2101,2022,RF,S,34.86
kommun,2101,2022,RF,L,1.68
kommun,2101,2022,RF,C,8.54
kommun,2101,2022,RF,V,5.69
kommun,2101,2022,RF,MP,2.67
kommun,2101,2022,RF,KD,4.84
kommun,2101,2022,RF,SD,27.46
kommun,2101,2022,RF,Sjukvårdspartiet Gävleborg,3.83
kommun,2104,2022,KF,M,14.35
kommun,2104,2022,KF,S,31.41
kommun,2104,2022,KF,L,5.0
kommun,2104,2022,KF,C,5.08
kommun,2104,2022,KF,V,10.07
kommun,2104,2022,KF,KD,4.21
kommun,2104,2022,KF,SD,17.23
kommun,2104,2022,KF,Hoforspartiet,11.84
kommun,2104,2022,RD,M,13.55
kommun,2104,2022,RD,S,36.43
kommun,2104,2022,RD,L,2.31
kommun,2104,2022,RD,C,3.93
kommun,2104,2022,RD,V,8.31
kommun,2104,2022,RD,MP,2.15
kommun,2104,2022,RD,KD,4.41
kommun,2104,2022,RD,SD,27.82
kommun,2104,2022,RF,M,13.59
kommun,2104,2022,RF,S,35.54
kommun,2104,2022,RF,L,3.3
kommun,2104,2022,RF,C,4.2
kommun,2104,2022,RF,V,9.97
kommun,2104,2022,RF,MP,1.1
kommun,2104,2022,RF,KD,6.27
kommun,2104,2022,RF,SD,19.89
kommun,2104,2022,RF,Sjukvårdspartiet Gävleborg,5.67
kommun,2121,2022,KF,M,10.33
kommun,2121,2022,KF,S,28.69
kommun,2121,2022,KF,L,2.31
kommun,2121,2022,KF,C,20.15
kommun,2121,2022,KF,V,4.11
kommun,2121,2022,KF,MP,1.68
kommun,2121,2022,KF,KD,15.39
kommun,2121,2022,KF,SD,17.23
kommun,2121,2022,RD,M,13.89
kommun,2121,2022,RD,S,31.46
kommun,2121,2022,RD,L,2.05
kommun,2121,2022,RD,C,9.95
kommun,2121,2022,RD,V,3.61
kommun,2121,2022,RD,MP,2.46
kommun,2121,2022,RD,KD,11.5
kommun,2121,2022,RD,SD,24.23
kommun,2121,2022,RF,M,11.32
kommun,2121,2022,RF,S,28.67
kommun,2121,2022,RF,L,2.15
kommun,2121,2022,RF,C,12.0
kommun,2121,2022,RF,V,4.93
kommun,2121,2022,RF,MP,1.52
kommun,2121,2022,RF,KD,16.32
kommun,2121,2022,RF,SD,17.4
kommun,2121,2022,RF,Sjukvårdspartiet Gävleborg,5.47
kommun,2132,2022,KF,M,18.62
kommun,2132,2022,KF,S,27.86
kommun,2132,2022,KF,L,2.22
kommun,2132,2022,KF,C,10.57
kommun,2132,2022,KF,V,8.21
kommun,2132,2022,KF,MP,1.77
kommun,2132,2022,KF,KD,3.95
kommun,2132,2022,KF,SD,17.85
kommun,2132,2022,KF,nordanstigspartiet.se,8.73
kommun,2132,2022,RD,M,13.08
kommun,2132,2022,RD,S,31.61
kommun,2132,2022,RD,L,2.21
kommun,2132,2022,RD,C,7.1
kommun,2132,2022,RD,V,6.2
kommun,2132,2022,RD,MP,2.91
kommun,2132,2022,RD,KD,6.48
kommun,2132,2022,RD,SD,29.02
kommun,2132,2022,RF,M,15.31
kommun,2132,2022,RF,S,29.4
kommun,2132,2022,RF,L,1.99
kommun,2132,2022,RF,C,8.3
kommun,2132,2022,RF,V,7.88
kommun,2132,2022,RF,MP,1.8
kommun,2132,2022,RF,KD,7.36
kommun,2132,2022,RF,SD,20.07
kommun,2132,2022,RF,Sjukvårdspartiet Gävleborg,7.5
kommun,2161,2022,KF,M,16.42
kommun,2161,2022,KF,S,29.22
kommun,2161,2022,KF,L,7.53
kommun,2161,2022,KF,C,9.27
kommun,2161,2022,KF,V,4.83
kommun,2161,2022,KF,MP,3.84
kommun,2161,2022,KF,KD,3.33
kommun,2161,2022,KF,SD,16.02
kommun,2161,2022,KF,Ljusdalsbygdens parti,9.27
kommun,2161,2022,RD,M,15.98
kommun,2161,2022,RD,S,32.06
kommun,2161,2022,RD,L,3.01
kommun,2161,2022,RD,C,7.95
kommun,2161,2022,RD,V,4.59
kommun,2161,2022,RD,MP,3.51
kommun,2161,2022,RD,KD,5.58
kommun,2161,2022,RD,SD,26.21
kommun,2161,2022,RF,M,18.29
kommun,2161,2022,RF,S,29.33
kommun,2161,2022,RF,L,3.24
kommun,2161,2022,RF,C,8.35
kommun,2161,2022,RF,V,6.04
kommun,2161,2022,RF,MP,2.83
kommun,2161,2022,RF,KD,4.85
kommun,2161,2022,RF,SD,18.19
kommun,2161,2022,RF,Sjukvårdspartiet Gävleborg,8.53
kommun,2180,2022,KF,M,21.26
kommun,2180,2022,KF,S,32.08
kommun,2180,2022,KF,L,4.04
kommun,2180,2022,KF,C,4.81
kommun,2180,2022,KF,V,8.1
kommun,2180,2022,KF,MP,3.9
kommun,2180,2022,KF,KD,4.55
kommun,2180,2022,KF,SD,19.49
kommun,2180,2022,KF,PLUS55,1.21
kommun,2180,2022,RD,M,19.16
kommun,2180,2022,RD,S,33.35
kommun,2180,2022,RD,L,3.76
kommun,2180,2022,RD,C,5.01
kommun,2180,2022,RD,V,6.48
kommun,2180,2022,RD,MP,4.01
kommun,2180,2022,RD,KD,4.28
kommun,2180,2022,RD,SD,22.57
kommun,2180,2022,RF,M,20.34
kommun,2180,2022,RF,S,30.93
kommun,2180,2022,RF,L,3.57
kommun,2180,2022,RF,C,4.99
kommun,2180,2022,RF,V,8.64
kommun,2180,2022,RF,MP,3.1
kommun,2180,2022,RF,KD,5.43
kommun,2180,2022,RF,SD,18.53
kommun,2180,2022,RF,Sjukvårdspartiet Gävleborg,3.96
kommun,2181,2022,KF,M,19.07
kommun,2181,2022,KF,S,34.14
kommun,2181,2022,KF,L,4.14
kommun,2181,2022,KF,C,6.73
kommun,2181,2022,KF,V,7.06
kommun,2181,2022,KF,MP,2.24
kommun,2181,2022,KF,KD,3.52
kommun,2181,2022,KF,SD,22.48
kommun,2181,2022,RD,M,15.58
kommun,2181,2022,RD,S,37.06
kommun,2181,2022,RD,L,2.96
kommun,2181,2022,RD,C,4.79
kommun,2181,2022,RD,V,5.8
kommun,2181,2022,RD,MP,2.57
kommun,2181,2022,RD,KD,4.1
kommun,2181,2022,RD,SD,25.98
kommun,2181,2022,RF,M,16.63
kommun,2181,2022,RF,S,34.74
kommun,2181,2022,RF,L,3.06
kommun,2181,2022,RF,C,5.28
kommun,2181,2022,RF,V,7.42
kommun,2181,2022,RF,MP,1.87
kommun,2181,2022,RF,KD,4.71
kommun,2181,2022,RF,SD,21.38
kommun,2181,2022,RF,Sjukvårdspartiet Gävleborg,4.5
kommun,2182,2022,KF,M,16.0
kommun,2182,2022,KF,S,29.51
kommun,2182,2022,KF,L,2.49
kommun,2182,2022,KF,C,15.77
kommun,2182,2022,KF,V,7.06
kommun,2182,2022,KF,MP,1.66
kommun,2182,2022,KF,KD,5.99
kommun,2182,2022,KF,SD,19.46
kommun,2182,2022,KF,SOS-Ställ Om Sverige  Söderhamnsinitiativet,1.05
kommun,2182,2022,RD,M,14.78
kommun,2182,2022,RD,S,37.48
kommun,2182,2022,RD,L,2.34
kommun,2182,2022,RD,C,6.3
kommun,2182,2022,RD,V,5.11
kommun,2182,2022,RD,MP,2.87
kommun,2182,2022,RD,KD,4.87
kommun,2182,2022,RD,SD,24.92
kommun,2182,2022,RF,M,16.06
kommun,2182,2022,RF,S,32.84
kommun,2182,2022,RF,L,1.89
kommun,2182,2022,RF,C,10.43
kommun,2182,2022,RF,V,7.27
kommun,2182,2022,RF,MP,1.91
kommun,2182,2022,RF,KD,6.34
kommun,2182,2022,RF,SD,19.43
kommun,2182,2022,RF,Sjukvårdspartiet Gävleborg,3.56
kommun,2183,2022,KF,M,11.2
kommun,2183,2022,KF,S,31.31
kommun,2183,2022,KF,L,3.58
kommun,2183,2022,KF,C,10.66
kommun,2183,2022,KF,V,5.47
kommun,2183,2022,KF,MP,1.92
kommun,2183,2022,KF,KD,6.09
kommun,2183,2022,KF,SD,17.04
kommun,2183,2022,KF,Sjukvårdspartiet Bollnäs,2.5
kommun,2183,2022,KF,Bollnäspartiet,10.04
kommun,2183,2022,RD,M,13.92
kommun,2183,2022,RD,S,36.01
kommun,2183,2022,RD,L,2.62
kommun,2183,2022,RD,C,7.46
kommun,2183,2022,RD,V,5.14
kommun,2183,2022,RD,MP,3.02
kommun,2183,2022,RD,KD,6.18
kommun,2183,2022,RD,SD,24.62
kommun,2183,2022,RF,M,14.16
kommun,2183,2022,RF,S,33.61
kommun,2183,2022,RF,L,2.9
kommun,2183,2022,RF,C,10.06
kommun,2183,2022,RF,V,6.84
kommun,2183,2022,RF,MP,2.04
kommun,2183,2022,RF,KD,7.56
kommun,2183,2022,RF,SD,17.83
kommun,2183,2022,RF,Sjukvårdspartiet Gävleborg,4.77
kommun,2184,2022,KF,M,16.94
kommun,2184,2022,KF,S,29.68
kommun,2184,2022,KF,C,19.0
kommun,2184,2022,KF,V,9.59
kommun,2184,2022,KF,MP,3.25
kommun,2184,2022,KF,KD,5.39
kommun,2184,2022,KF,SD,14.85
kommun,2184,2022,RD,M,14.57
kommun,2184,2022,RD,S,36.36
kommun,2184,2022,RD,L,2.46
kommun,2184,2022,RD,C,8.35
kommun,2184,2022,RD,V,6.31
kommun,2184,2022,RD,MP,4.27
kommun,2184,2022,RD,KD,5.29
kommun,2184,2022,RD,SD,21.16
kommun,2184,2022,RF,M,15.79
kommun,2184,2022,RF,S,31.91
kommun,2184,2022,RF,L,1.68
kommun,2184,2022,RF,C,11.4
kommun,2184,2022,RF,V,9.29
kommun,2184,2022,RF,MP,3.08
kommun,2184,2022,RF,KD,6.25
kommun,2184,2022,RF,SD,14.8
kommun,2184,2022,RF,Sjukvårdspartiet Gävleborg,5.49
kommun,2260,2022,KF,M,10.71
kommun,2260,2022,KF,S,40.44
kommun,2260,2022,KF,C,5.11
kommun,2260,2022,KF,V,4.6
kommun,2260,2022,KF,KD,4.39
kommun,2260,2022,KF,SD,17.35
kommun,2260,2022,KF,Vår Framtids politiska utskott,16.75
kommun,2260,2022,RD,M,12.33
kommun,2260,2022,RD,S,37.19
kommun,2260,2022,RD,L,1.74
kommun,2260,2022,RD,C,5.5
kommun,2260,2022,RD,V,4.79
kommun,2260,2022,RD,MP,1.49
kommun,2260,2022,RD,KD,6.03
kommun,2260,2022,RD,SD,29.82
kommun,2260,2022,RF,M,11.67
kommun,2260,2022,RF,S,36.32
kommun,2260,2022,RF,L,1.14
kommun,2260,2022,RF,C,5.26
kommun,2260,2022,RF,V,4.84
kommun,2260,2022,RF,KD,7.19
kommun,2260,2022,RF,SD,18.78
kommun,2260,2022,RF,Sjukvårdspartiet - Västernorrland,13.97
kommun,2262,2022,KF,M,11.85
kommun,2262,2022,KF,S,42.42
kommun,2262,2022,KF,L,1.93
kommun,2262,2022,KF,C,4.88
kommun,2262,2022,KF,V,5.82
kommun,2262,2022,KF,MP,1.16
kommun,2262,2022,KF,KD,3.78
kommun,2262,2022,KF,SD,16.53
kommun,2262,2022,KF,Timråpartiet,11.49
kommun,2262,2022,RD,M,12.62
kommun,2262,2022,RD,S,41.01
kommun,2262,2022,RD,L,2.17
kommun,2262,2022,RD,C,5.0
kommun,2262,2022,RD,V,5.11
kommun,2262,2022,RD,MP,2.07
kommun,2262,2022,RD,KD,4.89
kommun,2262,2022,RD,SD,26.27
kommun,2262,2022,RF,M,12.1
kommun,2262,2022,RF,S,37.36
kommun,2262,2022,RF,L,1.89
kommun,2262,2022,RF,C,4.19
kommun,2262,2022,RF,V,5.82
kommun,2262,2022,RF,MP,1.07
kommun,2262,2022,RF,KD,5.32
kommun,2262,2022,RF,SD,16.26
kommun,2262,2022,RF,Sjukvårdspartiet - Västernorrland,15.85
kommun,2280,2022,KF,M,16.04
kommun,2280,2022,KF,S,38.51
kommun,2280,2022,KF,L,3.15
kommun,2280,2022,KF,C,10.22
kommun,2280,2022,KF,V,7.76
kommun,2280,2022,KF,MP,6.89
kommun,2280,2022,KF,KD,4.03
kommun,2280,2022,KF,SD,13.14
kommun,2280,2022,RD,M,12.27
kommun,2280,2022,RD,S,39.61
kommun,2280,2022,RD,L,2.56
kommun,2280,2022,RD,C,7.61
kommun,2280,2022,RD,V,6.38
kommun,2280,2022,RD,MP,5.97
kommun,2280,2022,RD,KD,4.66
kommun,2280,2022,RD,SD,19.71
kommun,2280,2022,RF,M,10.03
kommun,2280,2022,RF,S,33.74
kommun,2280,2022,RF,L,2.18
kommun,2280,2022,RF,C,8.6
kommun,2280,2022,RF,V,7.65
kommun,2280,2022,RF,MP,3.57
kommun,2280,2022,RF,KD,4.29
kommun,2280,2022,RF,SD,11.13
kommun,2280,2022,RF,Sjukvårdspartiet - Västernorrland,18.64
kommun,2281,2022,KF,M,19.09
kommun,2281,2022,KF,S,39.35
kommun,2281,2022,KF,L,4.44
kommun,2281,2022,KF,C,6.12
kommun,2281,2022,KF,V,7.0
kommun,2281,2022,KF,MP,2.62
kommun,2281,2022,KF,KD,6.22
kommun,2281,2022,KF,SD,14.59
kommun,2281,2022,RD,M,16.67
kommun,2281,2022,RD,S,37.81
kommun,2281,2022,RD,L,3.64
kommun,2281,2022,RD,C,6.36
kommun,2281,2022,RD,V,5.65
kommun,2281,2022,RD,MP,3.8
kommun,2281,2022,RD,KD,4.96
kommun,2281,2022,RD,SD,20.05
kommun,2281,2022,RF,M,17.72
kommun,2281,2022,RF,S,34.39
kommun,2281,2022,RF,L,3.31
kommun,2281,2022,RF,C,5.06
kommun,2281,2022,RF,V,6.42
kommun,2281,2022,RF,MP,1.87
kommun,2281,2022,RF,KD,6.07
kommun,2281,2022,RF,SD,13.24
kommun,2281,2022,RF,Sjukvårdspartiet - Västernorrland,11.66
kommun,2282,2022,KF,M,8.64
kommun,2282,2022,KF,S,41.74
kommun,2282,2022,KF,L,1.58
kommun,2282,2022,KF,C,15.33
kommun,2282,2022,KF,V,10.24
kommun,2282,2022,KF,MP,1.74
kommun,2282,2022,KF,KD,3.9
kommun,2282,2022,KF,SD,16.54
kommun,2282,2022,RD,M,9.52
kommun,2282,2022,RD,S,41.62
kommun,2282,2022,RD,L,1.58
kommun,2282,2022,RD,C,8.33
kommun,2282,2022,RD,V,7.94
kommun,2282,2022,RD,MP,3.09
kommun,2282,2022,RD,KD,4.64
kommun,2282,2022,RD,SD,21.9
kommun,2282,2022,RF,M,5.97
kommun,2282,2022,RF,S,31.25
kommun,2282,2022,RF,C,10.06
kommun,2282,2022,RF,V,8.64
kommun,2282,2022,RF,MP,1.27
kommun,2282,2022,RF,KD,3.43
kommun,2282,2022,RF,SD,11.84
kommun,2282,2022,RF,Sjukvårdspartiet - Västernorrland,26.36
kommun,2283,2022,KF,M,2.74
kommun,2283,2022,KF,S,25.76
kommun,2283,2022,KF,C,39.29
kommun,2283,2022,KF,V,7.28
kommun,2283,2022,KF,MP,1.11
kommun,2283,2022,KF,KD,2.04
kommun,2283,2022,KF,SD,7.81
kommun,2283,2022,KF,Västra Initiativet,10.18
kommun,2283,2022,KF,Landsbygdspartiet Oberoende,3.08
kommun,2283,2022,RD,M,7.42
kommun,2283,2022,RD,S,39.07
kommun,2283,2022,RD,L,1.49
kommun,2283,2022,RD,C,8.81
kommun,2283,2022,RD,V,8.31
kommun,2283,2022,RD,MP,2.3
kommun,2283,2022,RD,KD,6.0
kommun,2283,2022,RD,SD,25.1
kommun,2283,2022,RF,M,2.51
kommun,2283,2022,RF,S,18.01
kommun,2283,2022,RF,C,13.06
kommun,2283,2022,RF,V,7.33
kommun,2283,2022,RF,KD,2.86
kommun,2283,2022,RF,SD,7.4
kommun,2283,2022,RF,Sjukvårdspartiet - Västernorrland,47.21
kommun,2284,2022,KF,M,15.23
kommun,2284,2022,KF,S,37.26
kommun,2284,2022,KF,L,1.48
kommun,2284,2022,KF,C,19.05
kommun,2284,2022,KF,V,6.6
kommun,2284,2022,KF,MP,1.47
kommun,2284,2022,KF,KD,8.87
kommun,2284,2022,KF,SD,8.82
kommun,2284,2022,RD,M,14.2
kommun,2284,2022,RD,S,41.45
kommun,2284,2022,RD,L,2.35
kommun,2284,2022,RD,C,9.69
kommun,2284,2022,RD,V,4.47
kommun,2284,2022,RD,MP,2.88
kommun,2284,2022,RD,KD,6.66
kommun,2284,2022,RD,SD,17.08
kommun,2284,2022,RF,M,11.8
kommun,2284,2022,RF,S,33.22
kommun,2284,2022,RF,L,1.43
kommun,2284,2022,RF,C,11.44
kommun,2284,2022,RF,V,5.04
kommun,2284,2022,RF,MP,1.18
kommun,2284,2022,RF,KD,7.16
kommun,2284,2022,RF,SD,8.31
kommun,2284,2022,RF,Sjukvårdspartiet - Västernorrland,20.21
kommun,2303,2022,KF,M,6.02
kommun,2303,2022,KF,S,37.94
kommun,2303,2022,KF,C,24.3
kommun,2303,2022,KF,V,4.43
kommun,2303,2022,KF,KD,3.52
kommun,2303,2022,KF,SD,13.37
kommun,2303,2022,KF,Allt för Ragunda,8.67
kommun,2303,2022,RD,M,9.27
kommun,2303,2022,RD,S,38.66
kommun,2303,2022,RD,L,1.14
kommun,2303,2022,RD,C,8.66
kommun,2303,2022,RD,V,5.42
kommun,2303,2022,RD,MP,2.47
kommun,2303,2022,RD,KD,5.87
kommun,2303,2022,RD,SD,27.14
kommun,2303,2022,RF,M,8.99
kommun,2303,2022,RF,S,41.43
kommun,2303,2022,RF,L,1.24
kommun,2303,2022,RF,C,15.06
kommun,2303,2022,RF,V,6.66
kommun,2303,2022,RF,MP,1.27
kommun,2303,2022,RF,KD,6.97
kommun,2303,2022,RF,SD,17.23
kommun,2305,2022,KF,M,13.95
kommun,2305,2022,KF,S,35.8
kommun,2305,2022,KF,C,22.68
kommun,2305,2022,KF,V,4.58
kommun,2305,2022,KF,KD,2.16
kommun,2305,2022,KF,SD,14.18
kommun,2305,2022,KF,Jämtlands Väl Bräcke,5.59
kommun,2305,2022,RD,M,13.13
kommun,2305,2022,RD,S,36.79
kommun,2305,2022,RD,L,1.22
kommun,2305,2022,RD,C,8.14
kommun,2305,2022,RD,V,4.61
kommun,2305,2022,RD,MP,2.52
kommun,2305,2022,RD,KD,4.76
kommun,2305,2022,RD,SD,27.63
kommun,2305,2022,RF,M,14.56
kommun,2305,2022,RF,S,38.84
kommun,2305,2022,RF,L,1.22
kommun,2305,2022,RF,C,14.69
kommun,2305,2022,RF,V,5.51
kommun,2305,2022,RF,MP,1.4
kommun,2305,2022,RF,KD,6.49
kommun,2305,2022,RF,SD,16.39
kommun,2309,2022,KF,M,15.68
kommun,2309,2022,KF,S,28.91
kommun,2309,2022,KF,L,1.06
kommun,2309,2022,KF,C,23.17
kommun,2309,2022,KF,V,6.89
kommun,2309,2022,KF,MP,3.45
kommun,2309,2022,KF,KD,4.82
kommun,2309,2022,KF,SD,12.48
kommun,2309,2022,KF,Jämtlands Väl Krokom,3.38
kommun,2309,2022,RD,M,15.54
kommun,2309,2022,RD,S,32.95
kommun,2309,2022,RD,L,1.99
kommun,2309,2022,RD,C,10.72
kommun,2309,2022,RD,V,5.31
kommun,2309,2022,RD,MP,5.06
kommun,2309,2022,RD,KD,6.06
kommun,2309,2022,RD,SD,21.25
kommun,2309,2022,RF,M,15.32
kommun,2309,2022,RF,S,33.0
kommun,2309,2022,RF,L,1.93
kommun,2309,2022,RF,C,15.43
kommun,2309,2022,RF,V,7.42
kommun,2309,2022,RF,MP,3.19
kommun,2309,2022,RF,KD,9.95
kommun,2309,2022,RF,SD,13.17
kommun,2313,2022,KF,M,21.57
kommun,2313,2022,KF,S,36.76
kommun,2313,2022,KF,C,12.55
kommun,2313,2022,KF,V,6.04
kommun,2313,2022,KF,KD,1.99
kommun,2313,2022,KF,SD,15.78
kommun,2313,2022,KF,Rättvis Demokrati,3.31
kommun,2313,2022,RD,M,12.01
kommun,2313,2022,RD,S,38.11
kommun,2313,2022,RD,L,1.49
kommun,2313,2022,RD,C,6.88
kommun,2313,2022,RD,V,5.31
kommun,2313,2022,RD,MP,1.92
kommun,2313,2022,RD,KD,5.66
kommun,2313,2022,RD,SD,27.46
kommun,2313,2022,RF,M,16.18
kommun,2313,2022,RF,S,38.37
kommun,2313,2022,RF,L,1.19
kommun,2313,2022,RF,C,10.99
kommun,2313,2022,RF,V,6.75
kommun,2313,2022,RF,MP,1.46
kommun,2313,2022,RF,KD,6.28
kommun,2313,2022,RF,SD,18.11
kommun,2321,2022,KF,M,11.18
kommun,2321,2022,KF,S,25.94
kommun,2321,2022,KF,C,16.3
kommun,2321,2022,KF,V,4.3
kommun,2321,2022,KF,MP,10.63
kommun,2321,2022,KF,KD,2.67
kommun,2321,2022,KF,SD,7.39
kommun,2321,2022,KF,Västjämtlands Väl,20.57
kommun,2321,2022,RD,M,15.82
kommun,2321,2022,RD,S,32.1
kommun,2321,2022,RD,L,3.61
kommun,2321,2022,RD,C,11.83
kommun,2321,2022,RD,V,5.46
kommun,2321,2022,RD,MP,8.52
kommun,2321,2022,RD,KD,4.88
kommun,2321,2022,RD,SD,16.58
kommun,2321,2022,RF,M,15.13
kommun,2321,2022,RF,S,33.45
kommun,2321,2022,RF,L,3.06
kommun,2321,2022,RF,C,16.06
kommun,2321,2022,RF,V,6.83
kommun,2321,2022,RF,MP,7.22
kommun,2321,2022,RF,KD,7.59
kommun,2321,2022,RF,SD,9.97
kommun,2326,2022,KF,M,26.41
kommun,2326,2022,KF,S,39.66
kommun,2326,2022,KF,C,10.96
kommun,2326,2022,KF,V,3.73
kommun,2326,2022,KF,KD,1.43
kommun,2326,2022,KF,SD,12.9
kommun,2326,2022,KF,Bergspartiet,3.48
kommun,2326,2022,RD,M,17.3
kommun,2326,2022,RD,S,32.41
kommun,2326,2022,RD,L,1.38
kommun,2326,2022,RD,C,9.53
kommun,2326,2022,RD,V,4.35
kommun,2326,2022,RD,MP,3.36
kommun,2326,2022,RD,KD,5.71
kommun,2326,2022,RD,SD,24.48
kommun,2326,2022,RF,M,26.51
kommun,2326,2022,RF,S,33.5
kommun,2326,2022,RF,C,11.22
kommun,2326,2022,RF,V,5.25
kommun,2326,2022,RF,MP,2.03
kommun,2326,2022,RF,KD,6.4
kommun,2326,2022,RF,SD,13.7
kommun,2361,2022,KF,M,15.04
kommun,2361,2022,KF,S,27.63
kommun,2361,2022,KF,L,7.79
kommun,2361,2022,KF,C,12.27
kommun,2361,2022,KF,V,5.86
kommun,2361,2022,KF,KD,3.07
kommun,2361,2022,KF,SD,12.13
kommun,2361,2022,KF,Folkets röst - VOX humana,8.56
kommun,2361,2022,KF,Härjedalspartiet,6.42
kommun,2361,2022,RD,M,13.41
kommun,2361,2022,RD,S,33.39
kommun,2361,2022,RD,L,3.02
kommun,2361,2022,RD,C,8.0
kommun,2361,2022,RD,V,5.53
kommun,2361,2022,RD,MP,3.04
kommun,2361,2022,RD,KD,6.76
kommun,2361,2022,RD,SD,25.54
kommun,2361,2022,RF,M,15.95
kommun,2361,2022,RF,S,33.76
kommun,2361,2022,RF,L,5.43
kommun,2361,2022,RF,C,12.16
kommun,2361,2022,RF,V,6.37
kommun,2361,2022,RF,MP,2.24
kommun,2361,2022,RF,KD,6.98
kommun,2361,2022,RF,SD,16.49
kommun,2380,2022,KF,M,15.24
kommun,2380,2022,KF,S,37.83
kommun,2380,2022,KF,L,3.17
kommun,2380,2022,KF,C,14.33
kommun,2380,2022,KF,V,7.12
kommun,2380,2022,KF,MP,4.06
kommun,2380,2022,KF,KD,7.52
kommun,2380,2022,KF,SD,10.12
kommun,2380,2022,RD,M,15.44
kommun,2380,2022,RD,S,37.74
kommun,2380,2022,RD,L,3.14
kommun,2380,2022,RD,C,8.93
kommun,2380,2022,RD,V,5.97
kommun,2380,2022,RD,MP,5.83
kommun,2380,2022,RD,KD,5.03
kommun,2380,2022,RD,SD,16.61
kommun,2380,2022,RF,M,14.98
kommun,2380,2022,RF,S,38.61
kommun,2380,2022,RF,L,2.75
kommun,2380,2022,RF,C,11.46
kommun,2380,2022,RF,V,7.86
kommun,2380,2022,RF,MP,3.42
kommun,2380,2022,RF,KD,10.02
kommun,2380,2022,RF,SD,10.25
kommun,2401,2022,KF,M,11.49
kommun,2401,2022,KF,S,26.11
kommun,2401,2022,KF,L,5.32
kommun,2401,2022,KF,C,31.45
kommun,2401,2022,KF,V,8.34
kommun,2401,2022,KF,MP,1.41
kommun,2401,2022,KF,KD,6.93
kommun,2401,2022,KF,SD,8.73
kommun,2401,2022,RD,M,13.64
kommun,2401,2022,RD,S,37.44
kommun,2401,2022,RD,L,2.65
kommun,2401,2022,RD,C,9.25
kommun,2401,2022,RD,V,5.71
kommun,2401,2022,RD,MP,2.56
kommun,2401,2022,RD,KD,6.12
kommun,2401,2022,RD,SD,21.59
kommun,2401,2022,RF,M,15.1
kommun,2401,2022,RF,S,33.36
kommun,2401,2022,RF,L,7.86
kommun,2401,2022,RF,C,12.44
kommun,2401,2022,RF,V,8.4
kommun,2401,2022,RF,MP,1.37
kommun,2401,2022,RF,KD,8.58
kommun,2401,2022,RF,SD,12.41
kommun,2403,2022,KF,M,27.23
kommun,2403,2022,KF,S,30.43
kommun,2403,2022,KF,C,12.12
kommun,2403,2022,KF,V,2.33
kommun,2403,2022,KF,KD,13.85
kommun,2403,2022,KF,SD,12.78
kommun,2403,2022,RD,M,20.07
kommun,2403,2022,RD,S,29.8
kommun,2403,2022,RD,L,3.0
kommun,2403,2022,RD,C,8.07
kommun,2403,2022,RD,V,2.8
kommun,2403,2022,RD,MP,1.93
kommun,2403,2022,RD,KD,9.13
kommun,2403,2022,RD,SD,24.27
kommun,2403,2022,RF,M,24.66
kommun,2403,2022,RF,S,30.34
kommun,2403,2022,RF,L,3.51
kommun,2403,2022,RF,C,10.34
kommun,2403,2022,RF,V,4.19
kommun,2403,2022,RF,KD,9.53
kommun,2403,2022,RF,SD,16.01
kommun,2404,2022,KF,M,23.07
kommun,2404,2022,KF,S,38.95
kommun,2404,2022,KF,C,15.15
kommun,2404,2022,KF,V,4.91
kommun,2404,2022,KF,MP,1.64
kommun,2404,2022,KF,KD,8.01
kommun,2404,2022,KF,SD,7.51
kommun,2404,2022,RD,M,16.64
kommun,2404,2022,RD,S,33.99
kommun,2404,2022,RD,L,2.54
kommun,2404,2022,RD,C,9.62
kommun,2404,2022,RD,V,5.28
kommun,2404,2022,RD,MP,2.86
kommun,2404,2022,RD,KD,6.26
kommun,2404,2022,RD,SD,21.69
kommun,2404,2022,RF,M,21.1
kommun,2404,2022,RF,S,32.44
kommun,2404,2022,RF,L,2.37
kommun,2404,2022,RF,C,14.76
kommun,2404,2022,RF,V,6.76
kommun,2404,2022,RF,MP,1.99
kommun,2404,2022,RF,KD,8.39
kommun,2404,2022,RF,SD,11.64
