kommunkod,valar,parti,andel
0461,2022,M,22.8
0461,1991,C,22.8
0461,1994,C,18.5
0461,1998,C,16.0
0461,2002,C,14.3
0461,2006,C,14.0
0461,2010,C,10.8
0461,2014,C,12.5
0461,2018,C,16.1
0461,2022,C,12.0
0461,1991,L,7.6
0461,1994,L,6.2
0461,1998,L,5.6
0461,2002,L,8.7
0461,2006,L,6.3
0461,2010,L,5.8
0461,2014,L,2.8
0461,2018,L,3.1
0461,2022,L,2.5
0461,1991,KD,4.2
0461,1994,KD,2.8
0461,1998,KD,7.9
0461,2002,KD,5.9
0461,2006,KD,4.8
0461,2010,KD,2.8
0461,2014,KD,2.2
0461,2018,KD,1.4
0461,2022,KD,3.0
0461,1991,MP,4.3
0461,1994,MP,7.8
0461,1998,MP,7.9
0461,2002,MP,8.1
0461,2006,MP,8.9
0461,2010,MP,11.2
0461,2014,MP,11.9
0461,2018,MP,6.9
0461,2022,MP,7.9
0461,1991,S,33.5
0461,1994,S,42.2
0461,1998,S,30.3
0461,2002,S,38.8
0461,2006,S,34.4
0461,2010,S,35.0
0461,2014,S,30.0
0461,2018,S,26.2
0461,2022,S,24.4
0461,1991,V,2.4
0461,1994,V,3.2
0461,1998,V,7.1
0461,2002,V,5.2
0461,2006,V,4.0
0461,2010,V,4.5
0461,2014,V,5.9
0461,2018,V,6.8
0461,2022,V,9.8
0461,2002,SD,0.0
0461,2006,SD,1.5
0461,2010,SD,4.8
0461,2014,SD,6.8
0461,2018,SD,13.9
0461,2022,SD,15.8
0461,1991,ÖVRIGA,6.1
0461,1994,ÖVRIGA,3.3
0461,1998,ÖVRIGA,4.1
0461,2002,ÖVRIGA,1.8
0461,2006,ÖVRIGA,0.5
0461,2010,ÖVRIGA,0.3
0461,2014,ÖVRIGA,0.9
0461,2018,ÖVRIGA,2.4
0461,2022,ÖVRIGA,1.9
0480,1973,M,12.1
0480,1976,M,14.0
0480,1979,M,16.9
0480,1982,M,20.9
0480,1985,M,21.1
0480,1988,M,19.4
0480,1991,M,20.1
0480,1994,M,18.3
0480,1998,M,21.7
0480,2002,M,14.7
0480,2006,M,22.3
0480,2010,M,25.0
0480,2014,M,22.8
0480,2018,M,25.6
0480,2022,M,24.3
0480,1973,C,26.6
0480,1976,C,24.5
0480,1979,C,19.2
0480,1982,C,16.8
0480,1985,C,14.1
0480,1988,C,13.2
0480,1991,C,10.0
0480,1994,C,8.6
0480,1998,C,7.9
0480,2002,C,7.0
0480,2006,C,8.0
0480,2010,C,7.0
0480,2014,C,7.8
0480,2018,C,8.2
0480,2022,C,7.3
0480,1973,L,6.4
0480,1976,L,8.9
0480,1979,L,8.6
0480,1982,L,4.7
0480,1985,L,11.9
0480,1988,L,11.3
0480,1991,L,9.0
0480,1994,L,6.2
0480,1998,L,5.5
0480,2002,L,11.0
0480,2006,L,7.3
0480,2010,L,7.0
0480,2014,L,4.8
0480,2018,L,4.6
0480,2022,L,3.6
0480,1973,KD,2.5
0480,1976,KD,2.1
0480,1979,KD,1.9
0480,1982,KD,1.9
0480,1985,KD,0.1
0480,1988,KD,1.9
0480,1991,KD,4.9
0480,1994,KD,2.9
0480,1998,KD,8.2
0480,2002,KD,8.3
0480,2006,KD,7.3
0480,2010,KD,4.4
0480,2014,KD,3.5
0480,2018,KD,5.0
0480,2022,KD,4.6
0480,1982,MP,2.2
0480,1985,MP,2.7
0480,1988,MP,5.7
0480,1991,MP,2.6
0480,1994,MP,3.6
0480,1998,MP,4.0
0480,2002,MP,3.7
0480,2006,MP,4.8
0480,2010,MP,7.7
0480,2014,MP,8.3
0480,2018,MP,5.5
0480,2022,MP,5.3
0480,1973,S,48.7
0480,1976,S,47.1
0480,1979,S,49.8
0480,1982,S,50.2
0480,1985,S,46.2
0480,1988,S,44.6
0480,1991,S,39.7
0480,1994,S,53.0
0480,1998,S,42.5
0480,2002,S,46.6
0480,2006,S,42.7
0480,2010,S,39.8
0480,2014,S,36.9
0480,2018,S,32.3
0480,2022,S,32.3
0480,1973,V,3.2
0480,1976,V,3.0
0480,1979,V,3.2
0480,1982,V,3.2
0480,1985,V,3.6
0480,1988,V,3.7
0480,1991,V,3.5
0480,1994,V,4.8
0480,1998,V,9.5
0480,2002,V,7.7
0480,2006,V,5.2
0480,2010,V,4.6
0480,2014,V,5.4
0480,2018,V,5.8
0480,2022,V,6.2
0480,2002,SD,0.6
0480,2006,SD,1.9
0480,2010,SD,4.4
0480,2014,SD,8.3
0480,2018,SD,11.8
0480,2022,SD,15.5
0480,1973,ÖVRIGA,0.4
0480,1976,ÖVRIGA,0.4
0480,1979,ÖVRIGA,0.4
0480,1982,ÖVRIGA,0.1
0480,1985,ÖVRIGA,0.2
0480,1988,ÖVRIGA,0.2
0480,1991,ÖVRIGA,10.2
0480,1994,ÖVRIGA,2.6
0480,1998,ÖVRIGA,0.6
0480,2002,ÖVRIGA,0.4
0480,2006,ÖVRIGA,0.4
0480,2010,ÖVRIGA,0.1
0480,2014,ÖVRIGA,2.3
0480,2018,ÖVRIGA,1.1
0480,2022,ÖVRIGA,0.9
0481,1973,M,8.1
0481,1976,M,8.1
0481,1979,M,11.0
0481,1982,M,13.0
0481,1985,M,14.9
0481,1988,M,11.8
0481,1991,M,14.1
0481,1994,M,12.2
0481,1998,M,12.9
0481,2002,M,13.0
0481,2006,M,23.4
0481,2010,M,28.7
0481,2014,M,23.4
0481,2018,M,26.1
0481,2022,M,32.7
0481,1973,C,14.2
0481,1976,C,12.8
0481,1979,C,8.8
0481,1982,C,8.6
0481,1985,C,6.0
0481,1988,C,6.6
0481,1991,C,4.9
0481,1994,C,2.9
0481,1998,C,2.7
0481,2002,C,2.0
0481,2006,C,3.1
0481,2010,C,2.3
0481,2014,C,2.4
0481,2018,C,3.2
0481,2022,C,3.3
0481,1973,L,7.3
0481,1976,L,8.9
0481,1979,L,8.5
0481,1982,L,5.0
0481,1985,L,9.6
0481,1988,L,10.5
0481,1991,L,7.9
0481,1994,L,7.0
0481,1998,L,5.5
0481,2002,L,10.4
0481,2006,L,7.2
0481,2010,L,6.6
0481,2014,L,4.0
0481,2018,L,3.3
0481,2022,L,2.1
0481,1973,KD,1.4
0481,1976,KD,0.9
0481,1979,KD,0.6
0481,1982,KD,0.7
0481,1985,KD,0.2
0481,1988,KD,0.6
0481,1991,KD,2.0
0481,1994,KD,1.2
0481,1998,KD,1.7
0481,2002,KD,4.6
0481,2006,KD,2.7
0481,2010,KD,2.1
0481,2014,KD,1.5
0481,2018,KD,2.8
0481,2022,KD,3.5
0481,1982,MP,1.0
0481,1985,MP,1.2
0481,1988,MP,6.8
0481,1991,MP,3.6
0481,1994,MP,6.7
0481,1998,MP,1.2
0481,2002,MP,7.2
0481,2006,MP,6.2
0481,2010,MP,7.4
0481,2014,MP,6.1
0481,2018,MP,3.4
0481,2022,MP,2.0
0481,1973,S,60.6
0481,1976,S,61.2
0481,1979,S,61.9
0481,1982,S,60.9
0481,1985,S,52.4
0481,1988,S,43.0
0481,1991,S,48.3
0481,1994,S,60.6
0481,1998,S,62.5
0481,2002,S,46.7
0481,2006,S,43.7
0481,2010,S,39.1
0481,2014,S,41.1
0481,2018,S,39.0
0481,2022,S,32.1
0481,1973,V,8.3
0481,1976,V,8.0
0481,1979,V,8.8
0481,1982,V,10.3
0481,1985,V,15.1
0481,1988,V,20.3
0481,1991,V,10.9
0481,1994,V,8.2
0481,1998,V,12.9
0481,2002,V,15.6
0481,2006,V,11.1
0481,2010,V,11.2
0481,2014,V,12.7
0481,2018,V,11.6
0481,2022,V,10.9
0481,2002,SD,0.0
0481,2006,SD,1.4
0481,2010,SD,2.4
0481,2014,SD,8.6
0481,2018,SD,10.2
0481,2022,SD,12.2
0481,1973,ÖVRIGA,0.0
0481,1976,ÖVRIGA,0.0
0481,1979,ÖVRIGA,0.4
0481,1982,ÖVRIGA,0.4
0481,1985,ÖVRIGA,0.5
0481,1988,ÖVRIGA,0.5
0481,1991,ÖVRIGA,8.3
0481,1994,ÖVRIGA,1.1
0481,1998,ÖVRIGA,0.5
0481,2002,ÖVRIGA,0.5
0481,2006,ÖVRIGA,1.1
0481,2010,ÖVRIGA,0.1
0481,2014,ÖVRIGA,0.2
0481,2018,ÖVRIGA,0.4
0481,2022,ÖVRIGA,1.2
0482,1973,M,10.4
0482,1976,M,10.8
0482,1979,M,12.3
0482,1982,M,13.4
0482,1985,M,13.4
0482,1988,M,12.4
0482,1991,M,15.7
0482,1994,M,11.2
0482,1998,M,14.5
0482,2002,M,12.0
0482,2006,M,17.2
0482,2010,M,17.3
0482,2014,M,14.0
0482,2018,M,16.3
0482,2022,M,17.1
0482,1973,C,27.6
0482,1976,C,27.5
0482,1979,C,21.6
0482,1982,C,17.5
0482,1985,C,14.7
0482,1988,C,16.5
0482,1991,C,16.7
0482,1994,C,10.3
0482,1998,C,7.8
0482,2002,C,7.9
0482,2006,C,8.2
0482,2010,C,8.7
0482,2014,C,17.8
0482,2018,C,13.3
0482,2022,C,10.5
0482,1973,L,8.9
0482,1976,L,8.2
0482,1979,L,7.6
0482,1982,L,3.7
0482,1985,L,8.3
0482,1988,L,8.4
0482,1991,L,7.0
0482,1994,L,3.2
0482,1998,L,2.1
0482,2002,L,5.5
0482,2006,L,3.8
0482,2010,L,4.0
0482,2014,L,4.2
0482,2018,L,4.4
0482,2022,L,3.8
0482,1973,KD,2.0
0482,1976,KD,1.8
0482,1979,KD,1.9
0482,1982,KD,2.0
0482,1985,KD,2.1
0482,1988,KD,2.3
0482,1991,KD,5.5
0482,1994,KD,2.2
0482,1998,KD,5.6
0482,2002,KD,5.3
0482,2006,KD,4.4
0482,2010,KD,3.8
0482,2014,KD,2.8
0482,2018,KD,4.1
0482,2022,KD,4.9
0482,1982,MP,0.5
0482,1985,MP,2.8
0482,1988,MP,4.9
0482,1991,MP,2.8
0482,1994,MP,3.5
0482,1998,MP,3.7
0482,2002,MP,3.1
0482,2006,MP,3.0
0482,2010,MP,5.0
0482,2014,MP,4.1
0482,2018,MP,3.1
0482,2022,MP,3.3
0482,1973,S,47.8
0482,1976,S,48.5
0482,1979,S,47.0
0482,1982,S,50.9
0482,1985,S,49.2
0482,1988,S,46.7
0482,1991,S,41.3
0482,1994,S,45.4
0482,1998,S,36.5
0482,2002,S,38.1
0482,2006,S,42.4
0482,2010,S,38.6
0482,2014,S,29.7
0482,2018,S,30.2
0482,2022,S,29.5
0482,1973,V,3.0
0482,1976,V,3.0
0482,1979,V,3.4
0482,1982,V,3.8
0482,1985,V,4.2
0482,1988,V,4.6
0482,1991,V,4.8
0482,1994,V,5.9
0482,1998,V,11.4
0482,2002,V,7.5
0482,2006,V,6.6
0482,2010,V,6.1
0482,2014,V,7.5
0482,2018,V,8.7
0482,2022,V,9.1
0482,2002,SD,0.0
0482,2006,SD,1.9
0482,2010,SD,7.6
0482,2014,SD,18.9
0482,2018,SD,18.8
0482,2022,SD,21.5
0482,1973,ÖVRIGA,0.1
0482,1976,ÖVRIGA,0.0
0482,1979,ÖVRIGA,6.2
0482,1982,ÖVRIGA,8.2
0482,1985,ÖVRIGA,5.2
0482,1988,ÖVRIGA,4.1
0482,1991,ÖVRIGA,6.3
0482,1994,ÖVRIGA,18.4
0482,1998,ÖVRIGA,18.3
0482,2002,ÖVRIGA,20.6
0482,2006,ÖVRIGA,12.5
0482,2010,ÖVRIGA,8.8
0482,2014,ÖVRIGA,1.0
0482,2018,ÖVRIGA,1.2
0482,2022,ÖVRIGA,0.3
0483,1973,M,10.3
0483,1976,M,11.5
0483,1979,M,14.0
0483,1982,M,15.8
0483,1985,M,15.1
0483,1988,M,12.4
0483,1991,M,15.7
0483,1994,M,15.2
0483,1998,M,17.4
0483,2002,M,12.2
0483,2006,M,15.0
0483,2010,M,16.6
0483,2014,M,13.2
0483,2018,M,13.5
0483,2022,M,16.9
0483,1973,C,23.3
0483,1976,C,23.7
0483,1979,C,16.9
0483,1982,C,14.5
0483,1985,C,11.2
0483,1988,C,12.0
0483,1991,C,10.7
0483,1994,C,8.1
0483,1998,C,6.6
0483,2002,C,6.4
0483,2006,C,6.5
0483,2010,C,6.2
0483,2014,C,6.8
0483,2018,C,7.3
0483,2022,C,6.6
0483,1973,L,9.7
0483,1976,L,9.0
0483,1979,L,10.5
0483,1982,L,6.2
0483,1985,L,11.1
0483,1988,L,10.0
0483,1991,L,8.9
0483,1994,L,6.4
0483,1998,L,6.2
0483,2002,L,10.1
0483,2006,L,13.3
0483,2010,L,13.4
0483,2014,L,8.5
0483,2018,L,5.8
0483,2022,L,4.0
0483,1973,KD,2.7
0483,1976,KD,2.6
0483,1979,KD,2.7
0483,1982,KD,2.9
0483,1985,KD,2.5
0483,1988,KD,3.3
0483,1991,KD,5.9
0483,1994,KD,2.9
0483,1998,KD,6.2
0483,2002,KD,6.3
0483,2006,KD,5.3
0483,2010,KD,3.8
0483,2014,KD,3.7
0483,2018,KD,6.5
0483,2022,KD,7.3
0483,1982,MP,2.0
0483,1985,MP,2.0
0483,1988,MP,4.8
0483,1991,MP,3.3
0483,1994,MP,6.0
0483,1998,MP,5.9
0483,2002,MP,5.3
0483,2006,MP,5.0
0483,2010,MP,6.4
0483,2014,MP,6.0
0483,2018,MP,3.2
0483,2022,MP,3.2
0483,1973,S,51.4
0483,1976,S,50.9
0483,1979,S,52.7
0483,1982,S,55.5
0483,1985,S,53.8
0483,1988,S,53.6
0483,1991,S,50.7
0483,1994,S,57.3
0483,1998,S,48.1
0483,2002,S,53.9
0483,2006,S,49.1
0483,2010,S,44.3
0483,2014,S,46.5
0483,2018,S,46.3
0483,2022,S,39.9
0483,1973,V,2.2
0483,1976,V,1.9
0483,1979,V,2.8
0483,1982,V,2.7
0483,1985,V,2.8
0483,1988,V,0.7
0483,1991,V,3.0
0483,1994,V,3.4
0483,1998,V,7.7
0483,2002,V,4.1
0483,2006,V,3.3
0483,2010,V,3.7
0483,2014,V,4.6
0483,2018,V,5.3
0483,2022,V,5.7
0483,2002,SD,1.3
0483,2006,SD,2.2
0483,2010,SD,4.4
0483,2014,SD,10.4
0483,2018,SD,11.9
0483,2022,SD,15.9
0483,1973,ÖVRIGA,0.4
0483,1976,ÖVRIGA,0.3
0483,1979,ÖVRIGA,0.5
0483,1982,ÖVRIGA,0.3
0483,1985,ÖVRIGA,1.5
0483,1988,ÖVRIGA,3.2
0483,1991,ÖVRIGA,1.7
0483,1994,ÖVRIGA,0.7
0483,1998,ÖVRIGA,1.8
0483,2002,ÖVRIGA,0.3
0483,2006,ÖVRIGA,0.2
0483,2010,ÖVRIGA,1.1
0483,2014,ÖVRIGA,0.3
0483,2018,ÖVRIGA,0.3
0483,2022,ÖVRIGA,0.6
0484,1973,M,10.0
0484,1976,M,11.6
0484,1979,M,14.6
0484,1982,M,17.9
0484,1985,M,17.1
0484,1988,M,14.3
0484,1991,M,15.7
0484,1994,M,13.4
0484,1998,M,16.8
0484,2002,M,12.6
0484,2006,M,20.0
0484,2010,M,22.2
0484,2014,M,20.5
0484,2018,M,18.8
0484,2022,M,17.2
0484,1973,C,19.9
0484,1976,C,18.0
0484,1979,C,13.1
0484,1982,C,10.5
0484,1985,C,8.6
0484,1988,C,7.7
0484,1991,C,6.6
0484,1994,C,5.6
0484,1998,C,4.4
0484,2002,C,5.4
0484,2006,C,6.2
0484,2010,C,4.8
0484,2014,C,4.5
0484,2018,C,5.7
0484,2022,C,5.2
0484,1973,L,11.7
0484,1976,L,12.7
0484,1979,L,12.4
0484,1982,L,7.0
0484,1985,L,13.9
0484,1988,L,13.5
0484,1991,L,11.5
0484,1994,L,8.3
0484,1998,L,4.9
0484,2002,L,11.8
0484,2006,L,7.4
0484,2010,L,7.2
0484,2014,L,5.0
0484,2018,L,5.4
0484,2022,L,3.7
0484,1973,KD,1.8
0484,1976,KD,1.7
0484,1979,KD,1.7
0484,1982,KD,1.8
0484,1985,KD,0.1
0484,1988,KD,2.5
0484,1991,KD,5.9
0484,1994,KD,3.0
0484,1998,KD,9.2
0484,2002,KD,7.7
0484,2006,KD,6.0
0484,2010,KD,3.9
0484,2014,KD,3.3
0484,2018,KD,3.5
0484,2022,KD,3.8
0484,1982,MP,2.2
0484,1985,MP,1.9
0484,1988,MP,4.7
0484,1991,MP,2.6
0484,1994,MP,4.3
0484,1998,MP,5.0
0484,2002,MP,5.5
0484,2006,MP,5.5
0484,2010,MP,8.0
0484,2014,MP,7.1
0484,2018,MP,3.5
0484,2022,MP,2.8
0484,1973,S,51.4
0484,1976,S,51.5
0484,1979,S,53.0
0484,1982,S,56.0
0484,1985,S,52.8
0484,1988,S,50.1
0484,1991,S,44.3
0484,1994,S,51.1
0484,1998,S,43.6
0484,2002,S,45.7
0484,2006,S,44.4
0484,2010,S,38.1
0484,2014,S,35.6
0484,2018,S,35.3
0484,2022,S,36.4
0484,1973,V,4.8
0484,1976,V,4.1
0484,1979,V,4.4
0484,1982,V,4.4
0484,1985,V,5.2
0484,1988,V,5.4
0484,1991,V,5.0
0484,1994,V,6.9
0484,1998,V,11.2
0484,2002,V,8.9
0484,2006,V,5.8
0484,2010,V,5.8
0484,2014,V,6.9
0484,2018,V,7.8
0484,2022,V,7.4
0484,2002,SD,1.5
0484,2006,SD,3.3
0484,2010,SD,9.6
0484,2014,SD,16.4
0484,2018,SD,19.3
0484,2022,SD,22.0
0484,1973,ÖVRIGA,0.5
0484,1976,ÖVRIGA,0.4
0484,1979,ÖVRIGA,0.8
0484,1982,ÖVRIGA,0.2
0484,1985,ÖVRIGA,0.4
0484,1988,ÖVRIGA,1.8
0484,1991,ÖVRIGA,8.5
0484,1994,ÖVRIGA,7.5
0484,1998,ÖVRIGA,4.9
0484,2002,ÖVRIGA,0.9
0484,2006,ÖVRIGA,1.3
0484,2010,ÖVRIGA,0.5
0484,2014,ÖVRIGA,0.6
0484,2018,ÖVRIGA,0.8
0484,2022,ÖVRIGA,1.5
0486,1973,M,14.9
0486,1976,M,15.8
0486,1979,M,18.6
0486,1982,M,21.8
0486,1985,M,20.2
0486,1988,M,18.8
0486,1991,M,22.4
0486,1994,M,19.3
0486,1998,M,27.5
0486,2002,M,19.6
0486,2006,M,27.0
0486,2010,M,27.6
0486,2014,M,31.1
0486,2018,M,30.5
0486,2022,M,31.1
0486,1973,C,23.0
0486,1976,C,21.1
0486,1979,C,16.7
0486,1982,C,14.0
0486,1985,C,9.3
0486,1988,C,9.9
0486,1991,C,8.7
0486,1994,C,7.4
0486,1998,C,8.0
0486,2002,C,9.6
0486,2006,C,8.5
0486,2010,C,10.0
0486,2014,C,6.5
0486,2018,C,9.3
0486,2022,C,5.8
0486,1973,L,14.0
0486,1976,L,16.2
0486,1979,L,16.3
0486,1982,L,11.3
0486,1985,L,21.4
0486,1988,L,20.6
0486,1991,L,12.7
0486,1994,L,8.8
0486,1998,L,7.8
0486,2002,L,15.8
0486,2006,L,9.4
0486,2010,L,7.3
0486,2014,L,4.4
0486,2018,L,4.0
0486,2022,L,3.4
0486,1973,KD,1.8
0486,1976,KD,1.5
0486,1979,KD,1.6
0486,1982,KD,2.0
0486,1985,KD,1.3
0486,1988,KD,1.7
0486,1991,KD,4.2
0486,1994,KD,2.2
0486,1998,KD,8.1
0486,2002,KD,6.4
0486,2006,KD,5.0
0486,2010,KD,3.7
0486,2014,KD,4.1
0486,2018,KD,5.8
0486,2022,KD,4.5
0486,1982,MP,2.0
0486,1985,MP,2.3
0486,1988,MP,5.1
0486,1991,MP,1.7
0486,1994,MP,1.5
0486,1998,MP,3.7
0486,2002,MP,3.7
0486,2006,MP,4.0
0486,2010,MP,5.7
0486,2014,MP,5.9
0486,2018,MP,4.6
0486,2022,MP,2.2
0486,1973,S,43.0
0486,1976,S,42.3
0486,1979,S,41.9
0486,1982,S,45.2
0486,1985,S,41.7
0486,1988,S,39.9
0486,1991,S,31.5
0486,1994,S,36.0
0486,1998,S,36.4
0486,2002,S,36.0
0486,2006,S,33.3
0486,2010,S,26.8
0486,2014,S,24.3
0486,2018,S,20.9
0486,2022,S,24.8
0486,1973,V,3.1
0486,1976,V,3.0
0486,1979,V,4.3
0486,1982,V,3.6
0486,1985,V,3.8
0486,1988,V,3.6
0486,1991,V,2.4
0486,1994,V,4.4
0486,1998,V,7.7
0486,2002,V,5.6
0486,2006,V,3.2
0486,2010,V,3.6
0486,2014,V,5.7
0486,2018,V,7.3
0486,2022,V,5.9
0486,2002,SD,0.0
0486,2006,SD,1.7
0486,2010,SD,4.8
0486,2014,SD,11.4
0486,2018,SD,15.0
0486,2022,SD,16.6
0486,1973,ÖVRIGA,0.3
0486,1976,ÖVRIGA,0.1
0486,1979,ÖVRIGA,0.6
0486,1982,ÖVRIGA,0.1
0486,1985,ÖVRIGA,0.0
0486,1988,ÖVRIGA,0.4
0486,1991,ÖVRIGA,16.4
0486,1994,ÖVRIGA,20.4
0486,1998,ÖVRIGA,0.8
0486,2002,ÖVRIGA,3.2
0486,2006,ÖVRIGA,7.9
0486,2010,ÖVRIGA,10.5
0486,2014,ÖVRIGA,6.6
0486,2018,ÖVRIGA,2.5
0486,2022,ÖVRIGA,5.7
0488,1991,M,29.4
0488,1994,M,25.5
0488,1998,M,28.4
0488,2002,M,25.7
0488,2006,M,36.2
0488,2010,M,46.0
0488,2014,M,40.8
0488,2018,M,40.7
0488,2022,M,43.3
0488,1991,C,10.0
0488,1994,C,7.1
0488,1998,C,5.3
0488,2002,C,4.8
0488,2006,C,5.9
0488,2010,C,3.7
0488,2014,C,5.5
0488,2018,C,6.8
0488,2022,C,5.1
0488,1991,L,12.7
0488,1994,L,10.8
0488,1998,L,6.2
0488,2002,L,10.2
0488,2006,L,8.7
0488,2010,L,7.2
0488,2014,L,4.5
0488,2018,L,4.8
0488,2022,L,3.3
0488,1991,KD,3.9
0488,1994,KD,2.6
0488,1998,KD,11.0
0488,2002,KD,6.4
0488,2006,KD,5.3
0488,2010,KD,3.6
0488,2014,KD,3.2
0488,2018,KD,3.6
0488,2022,KD,4.0
0488,1991,MP,3.7
0488,1994,MP,6.2
0488,1998,MP,5.1
0488,2002,MP,4.2
0488,2006,MP,3.4
0488,2010,MP,6.2
0488,2014,MP,7.9
0488,2018,MP,5.1
0488,2022,MP,3.9
0488,1991,S,32.7
0488,1994,S,43.2
0488,1998,S,36.0
0488,2002,S,43.3
0488,2006,S,34.4
0488,2010,S,25.1
0488,2014,S,25.9
0488,2018,S,22.5
0488,2022,S,23.4
0488,1991,V,2.9
0488,1994,V,3.5
0488,1998,V,7.5
0488,2002,V,4.7
0488,2006,V,1.3
0488,2010,V,0.5
0488,2014,V,4.0
0488,2018,V,5.4
0488,2022,V,4.3
0488,2002,SD,0.4
0488,2006,SD,1.4
0488,2010,SD,4.1
0488,2014,SD,7.7
0488,2018,SD,10.6
0488,2022,SD,12.5
0488,1991,ÖVRIGA,4.6
0488,1994,ÖVRIGA,1.0
0488,1998,ÖVRIGA,0.5
0488,2002,ÖVRIGA,0.4
0488,2006,ÖVRIGA,3.4
0488,2010,ÖVRIGA,3.5
0488,2014,ÖVRIGA,0.5
0488,2018,ÖVRIGA,0.5
0488,2022,ÖVRIGA,0.2
0509,1973,M,12.5
0509,1976,M,12.4
0509,1979,M,15.7
0509,1982,M,19.2
0509,1985,M,16.2
0509,1988,M,15.7
0509,1991,M,18.5
0509,1994,M,14.9
0509,1998,M,14.4
0509,2002,M,14.2
0509,2006,M,14.5
0509,2010,M,15.4
0509,2014,M,12.7
0509,2018,M,12.4
0509,2022,M,21.8
0509,1973,C,35.6
0509,1976,C,35.6
0509,1979,C,31.3
0509,1982,C,27.2
0509,1985,C,21.1
0509,1988,C,21.6
0509,1991,C,19.3
0509,1994,C,22.7
0509,1998,C,21.7
0509,2002,C,21.9
0509,2006,C,16.7
0509,2010,C,9.7
0509,2014,C,10.6
0509,2018,C,10.5
0509,2022,C,7.9
0509,1973,L,6.5
0509,1976,L,7.8
0509,1979,L,6.7
0509,1982,L,4.5
0509,1985,L,6.5
0509,1988,L,6.2
0509,1991,L,5.1
0509,1994,L,3.9
0509,1998,L,3.3
0509,2002,L,0.9
0509,2006,L,3.4
0509,2010,L,2.2
0509,2014,L,1.5
0509,2018,L,1.2
0509,2022,L,1.0
0509,1973,KD,5.4
0509,1976,KD,5.6
0509,1979,KD,5.3
0509,1982,KD,4.6
0509,1985,KD,4.7
0509,1988,KD,6.3
0509,1991,KD,9.5
0509,1994,KD,5.3
0509,1998,KD,14.4
0509,2002,KD,18.9
0509,2006,KD,22.3
0509,2010,KD,30.5
0509,2014,KD,27.0
0509,2018,KD,33.5
0509,2022,KD,27.8
0509,1985,MP,0.5
0509,1988,MP,2.3
0509,1991,MP,7.7
0509,1994,MP,9.8
0509,1998,MP,7.8
0509,2002,MP,5.2
0509,2006,MP,5.3
0509,2010,MP,6.9
0509,2014,MP,7.8
0509,2018,MP,2.8
0509,2022,MP,3.8
0509,1973,S,39.6
0509,1976,S,38.3
0509,1979,S,40.4
0509,1982,S,41.5
0509,1985,S,31.7
0509,1988,S,34.7
0509,1991,S,28.7
0509,1994,S,37.2
0509,1998,S,31.0
0509,2002,S,33.6
0509,2006,S,31.8
0509,2010,S,16.0
0509,2014,S,22.1
0509,2018,S,20.7
0509,2022,S,19.4
0509,1973,V,0.2
0509,1979,V,0.6
0509,1982,V,2.5
0509,1985,V,3.6
0509,1988,V,2.9
0509,1991,V,1.8
0509,1994,V,0.6
0509,1998,V,5.8
0509,2002,V,4.8
0509,2006,V,2.6
0509,2010,V,2.1
0509,2014,V,1.6
0509,2018,V,1.0
0509,2022,V,0.9
0509,2002,SD,0.0
0509,2006,SD,3.0
0509,2010,SD,2.3
0509,2014,SD,7.4
0509,2018,SD,11.2
0509,2022,SD,15.2
0509,1973,ÖVRIGA,0.1
0509,1976,ÖVRIGA,0.3
0509,1979,ÖVRIGA,0.0
0509,1982,ÖVRIGA,0.4
0509,1985,ÖVRIGA,15.6
0509,1988,ÖVRIGA,10.1
0509,1991,ÖVRIGA,9.3
0509,1994,ÖVRIGA,5.6
0509,1998,ÖVRIGA,1.7
0509,2002,ÖVRIGA,0.6
0509,2006,ÖVRIGA,0.4
0509,2010,ÖVRIGA,14.9
0509,2014,ÖVRIGA,9.3
0509,2018,ÖVRIGA,6.6
0509,2022,ÖVRIGA,2.2
0512,1973,M,10.6
0512,1976,M,11.0
0512,1979,M,13.9
0512,1982,M,15.3
0512,1985,M,15.1
0512,1988,M,11.2
0512,1991,M,12.1
0512,1994,M,11.4
0512,1998,M,13.6
0512,2002,M,11.5
0512,2006,M,17.1
0512,2010,M,17.8
0512,2014,M,20.1
0512,2018,M,21.4
0512,2022,M,26.8
0512,1973,C,41.7
0512,1976,C,43.1
0512,1979,C,39.2
0512,1982,C,37.5
0512,1985,C,35.9
0512,1988,C,36.0
0512,1991,C,35.5
0512,1994,C,35.5
0512,1998,C,27.4
0512,2002,C,27.7
0512,2006,C,31.5
0512,2010,C,30.5
0512,2014,C,27.6
0512,2018,C,31.6
0512,2022,C,30.5
0512,1973,L,13.1
0512,1976,L,12.6
0512,1979,L,12.4
0512,1982,L,8.9
0512,1985,L,12.3
0512,1988,L,10.4
0512,1991,L,7.4
0512,1994,L,5.5
0512,1998,L,3.7
0512,2002,L,6.3
0512,2006,L,0.1
0512,2010,L,1.1
0512,2014,L,1.1
0512,2018,L,0.7
0512,2022,L,0.3
0512,1973,KD,6.7
0512,1976,KD,5.6
0512,1979,KD,7.1
0512,1982,KD,7.6
0512,1985,KD,6.7
0512,1988,KD,7.7
0512,1991,KD,11.0
0512,1994,KD,8.4
0512,1998,KD,16.3
0512,2002,KD,15.8
0512,2006,KD,11.6
0512,2010,KD,6.8
0512,2014,KD,5.4
0512,2018,KD,6.6
0512,2022,KD,5.0
0512,1985,MP,0.4
0512,1988,MP,6.0
