niva,kod,year,val,party,share,roster
kommun,0128,2022,KF,V,4.7,10149
kommun,0128,2022,KF,S,23.04,10149
kommun,0128,2022,KF,MP,1.61,10149
kommun,0128,2022,KF,C,7.22,10149
kommun,0128,2022,KF,L,4.91,10149
kommun,0128,2022,KF,KD,4.59,10149
kommun,0128,2022,KF,M,33.12,10149
kommun,0128,2022,KF,SD,10.96,10149
kommun,0128,2022,RD,V,4.82,10070
kommun,0128,2022,RD,S,27.86,10070
kommun,0128,2022,RD,MP,4.96,10070
kommun,0128,2022,RD,C,6.69,10070
kommun,0128,2022,RD,L,5.09,10070
kommun,0128,2022,RD,KD,5.73,10070
kommun,0128,2022,RD,M,23.78,10070
kommun,0128,2022,RD,SD,19.55,10070
kommun,0128,2022,RF,V,6.34,10094
kommun,0128,2022,RF,S,33.42,10094
kommun,0128,2022,RF,MP,2.4,10094
kommun,0128,2022,RF,C,5.53,10094
kommun,0128,2022,RF,L,4.92,10094
kommun,0128,2022,RF,KD,8.29,10094
kommun,0128,2022,RF,M,24.24,10094
kommun,0128,2022,RF,SD,13.25,10094
kommun,0136,2014,KF,V,4.8,47587
kommun,0136,2014,KF,S,31.68,47587
kommun,0136,2014,KF,MP,8.51,47587
kommun,0136,2014,KF,C,3.49,47587
kommun,0136,2014,KF,L,6.66,47587
kommun,0136,2014,KF,KD,3.2,47587
kommun,0136,2014,KF,M,28.0,47587
kommun,0136,2014,KF,SD,9.8,47587
kommun,0136,2014,RD,V,5.09,46666
kommun,0136,2014,RD,S,30.39,46666
kommun,0136,2014,RD,MP,7.54,46666
kommun,0136,2014,RD,C,3.51,46666
kommun,0136,2014,RD,L,5.18,46666
kommun,0136,2014,RD,KD,3.68,46666
kommun,0136,2014,RD,M,28.54,46666
kommun,0136,2014,RD,SD,12.3,46666
kommun,0136,2014,RF,V,5.87,47385
kommun,0136,2014,RF,S,34.25,47385
kommun,0136,2014,RF,MP,7.88,47385
kommun,0136,2014,RF,C,3.29,47385
kommun,0136,2014,RF,L,5.66,47385
kommun,0136,2014,RF,KD,4.4,47385
kommun,0136,2014,RF,M,26.49,47385
kommun,0136,2014,RF,SD,9.22,47385
kommun,0136,2018,KF,V,7.04,51548
kommun,0136,2018,KF,S,25.87,51548
kommun,0136,2018,KF,MP,4.76,51548
kommun,0136,2018,KF,C,5.98,51548
kommun,0136,2018,KF,L,6.21,51548
kommun,0136,2018,KF,KD,4.39,51548
kommun,0136,2018,KF,M,24.48,51548
kommun,0136,2018,KF,SD,17.26,51548
kommun,0136,2018,RD,V,7.99,50484
kommun,0136,2018,RD,S,27.29,50484
kommun,0136,2018,RD,MP,3.71,50484
kommun,0136,2018,RD,C,6.06,50484
kommun,0136,2018,RD,L,5.11,50484
kommun,0136,2018,RD,KD,5.36,50484
kommun,0136,2018,RD,M,22.94,50484
kommun,0136,2018,RD,SD,19.89,50484
kommun,0136,2018,RF,V,8.76,51412
kommun,0136,2018,RF,S,29.43,51412
kommun,0136,2018,RF,MP,4.16,51412
kommun,0136,2018,RF,C,5.99,51412
kommun,0136,2018,RF,L,5.33,51412
kommun,0136,2018,RF,KD,6.29,51412
kommun,0136,2018,RF,M,22.54,51412
kommun,0136,2018,RF,SD,16.19,51412
kommun,0136,2022,KF,V,7.74,51376
kommun,0136,2022,KF,S,29.41,51376
kommun,0136,2022,KF,MP,2.62,51376
kommun,0136,2022,KF,C,5.73,51376
kommun,0136,2022,KF,L,4.63,51376
kommun,0136,2022,KF,KD,4.55,51376
kommun,0136,2022,KF,M,23.06,51376
kommun,0136,2022,KF,SD,18.88,51376
kommun,0136,2022,RD,V,7.32,50489
kommun,0136,2022,RD,S,29.8,50489
kommun,0136,2022,RD,MP,3.7,50489
kommun,0136,2022,RD,C,5.36,50489
kommun,0136,2022,RD,L,3.87,50489
kommun,0136,2022,RD,KD,4.19,50489
kommun,0136,2022,RD,M,20.85,50489
kommun,0136,2022,RD,SD,22.75,50489
kommun,0136,2022,RF,V,8.9,51368
kommun,0136,2022,RF,S,34.32,51368
kommun,0136,2022,RF,MP,2.41,51368
kommun,0136,2022,RF,C,4.56,51368
kommun,0136,2022,RF,L,3.67,51368
kommun,0136,2022,RF,KD,5.89,51368
kommun,0136,2022,RF,M,19.89,51368
kommun,0136,2022,RF,SD,18.35,51368
kommun,0138,2014,KF,V,4.44,28718
kommun,0138,2014,KF,S,29.14,28718
kommun,0138,2014,KF,MP,9.26,28718
kommun,0138,2014,KF,C,3.6,28718
kommun,0138,2014,KF,L,7.67,28718
kommun,0138,2014,KF,KD,3.3,28718
kommun,0138,2014,KF,M,34.93,28718
kommun,0138,2014,KF,SD,6.37,28718
kommun,0138,2014,RD,V,4.32,28236
kommun,0138,2014,RD,S,24.0,28236
kommun,0138,2014,RD,MP,8.41,28236
kommun,0138,2014,RD,C,4.57,28236
kommun,0138,2014,RD,L,6.47,28236
kommun,0138,2014,RD,KD,4.59,28236
kommun,0138,2014,RD,M,34.51,28236
kommun,0138,2014,RD,SD,9.6,28236
kommun,0138,2014,RF,V,5.22,28632
kommun,0138,2014,RF,S,29.22,28632
kommun,0138,2014,RF,MP,8.64,28632
kommun,0138,2014,RF,C,3.67,28632
kommun,0138,2014,RF,L,7.04,28632
kommun,0138,2014,RF,KD,5.0,28632
kommun,0138,2014,RF,M,32.26,28632
kommun,0138,2014,RF,SD,6.59,28632
kommun,0138,2018,KF,V,5.31,30688
kommun,0138,2018,KF,S,28.47,30688
kommun,0138,2018,KF,MP,5.16,30688
kommun,0138,2018,KF,C,5.58,30688
kommun,0138,2018,KF,L,9.91,30688
kommun,0138,2018,KF,KD,4.15,30688
kommun,0138,2018,KF,M,27.65,30688
kommun,0138,2018,KF,SD,12.74,30688
kommun,0138,2018,RD,V,6.37,30260
kommun,0138,2018,RD,S,23.87,30260
kommun,0138,2018,RD,MP,5.41,30260
kommun,0138,2018,RD,C,7.93,30260
kommun,0138,2018,RD,L,6.94,30260
kommun,0138,2018,RD,KD,5.75,30260
kommun,0138,2018,RD,M,25.84,30260
kommun,0138,2018,RD,SD,16.33,30260
kommun,0138,2018,RF,V,6.81,30542
kommun,0138,2018,RF,S,29.04,30542
kommun,0138,2018,RF,MP,4.35,30542
kommun,0138,2018,RF,C,7.1,30542
kommun,0138,2018,RF,L,7.63,30542
kommun,0138,2018,RF,KD,7.38,30542
kommun,0138,2018,RF,M,24.2,30542
kommun,0138,2018,RF,SD,12.37,30542
kommun,0138,2022,KF,V,5.46,30665
kommun,0138,2022,KF,S,32.2,30665
kommun,0138,2022,KF,MP,4.74,30665
kommun,0138,2022,KF,C,4.48,30665
kommun,0138,2022,KF,L,6.53,30665
kommun,0138,2022,KF,KD,3.71,30665
kommun,0138,2022,KF,M,28.33,30665
kommun,0138,2022,KF,SD,13.89,30665
kommun,0138,2022,RD,V,5.13,30322
kommun,0138,2022,RD,S,29.81,30322
kommun,0138,2022,RD,MP,5.33,30322
kommun,0138,2022,RD,C,6.58,30322
kommun,0138,2022,RD,L,5.48,30322
kommun,0138,2022,RD,KD,3.9,30322
kommun,0138,2022,RD,M,23.64,30322
kommun,0138,2022,RD,SD,18.92,30322
kommun,0138,2022,RF,V,6.86,30575
kommun,0138,2022,RF,S,36.43,30575
kommun,0138,2022,RF,MP,3.02,30575
kommun,0138,2022,RF,C,4.53,30575
kommun,0138,2022,RF,L,5.21,30575
kommun,0138,2022,RF,KD,6.11,30575
kommun,0138,2022,RF,M,22.6,30575
kommun,0138,2022,RF,SD,14.2,30575
kommun,0139,2014,KF,V,4.69,15273
kommun,0139,2014,KF,S,32.56,15273
kommun,0139,2014,KF,MP,7.69,15273
kommun,0139,2014,KF,C,3.78,15273
kommun,0139,2014,KF,L,10.77,15273
kommun,0139,2014,KF,KD,5.55,15273
kommun,0139,2014,KF,M,25.03,15273
kommun,0139,2014,KF,SD,8.76,15273
kommun,0139,2014,RD,V,4.89,14874
kommun,0139,2014,RD,S,29.56,14874
kommun,0139,2014,RD,MP,6.44,14874
kommun,0139,2014,RD,C,4.0,14874
kommun,0139,2014,RD,L,6.69,14874
kommun,0139,2014,RD,KD,5.71,14874
kommun,0139,2014,RD,M,27.32,14874
kommun,0139,2014,RD,SD,12.27,14874
kommun,0139,2014,RF,V,5.45,15236
kommun,0139,2014,RF,S,34.2,15236
kommun,0139,2014,RF,MP,6.5,15236
kommun,0139,2014,RF,C,3.41,15236
kommun,0139,2014,RF,L,7.55,15236
kommun,0139,2014,RF,KD,6.96,15236
kommun,0139,2014,RF,M,25.05,15236
kommun,0139,2014,RF,SD,8.58,15236
kommun,0139,2018,KF,V,6.52,16878
kommun,0139,2018,KF,S,26.43,16878
kommun,0139,2018,KF,MP,3.48,16878
kommun,0139,2018,KF,C,4.9,16878
kommun,0139,2018,KF,L,9.25,16878
kommun,0139,2018,KF,KD,6.57,16878
kommun,0139,2018,KF,M,25.26,16878
kommun,0139,2018,KF,SD,17.02,16878
kommun,0139,2018,RD,V,6.65,16366
kommun,0139,2018,RD,S,26.16,16366
kommun,0139,2018,RD,MP,3.25,16366
kommun,0139,2018,RD,C,6.01,16366
kommun,0139,2018,RD,L,5.43,16366
kommun,0139,2018,RD,KD,7.54,16366
kommun,0139,2018,RD,M,23.16,16366
kommun,0139,2018,RD,SD,20.11,16366
kommun,0139,2018,RF,V,7.05,16850
kommun,0139,2018,RF,S,28.97,16850
kommun,0139,2018,RF,MP,3.32,16850
kommun,0139,2018,RF,C,5.42,16850
kommun,0139,2018,RF,L,6.69,16850
kommun,0139,2018,RF,KD,9.45,16850
kommun,0139,2018,RF,M,22.33,16850
kommun,0139,2018,RF,SD,15.79,16850
kommun,0139,2022,KF,V,8.24,16996
kommun,0139,2022,KF,S,28.37,16996
kommun,0139,2022,KF,MP,2.57,16996
kommun,0139,2022,KF,C,5.09,16996
kommun,0139,2022,KF,L,5.35,16996
kommun,0139,2022,KF,KD,5.84,16996
kommun,0139,2022,KF,M,25.81,16996
kommun,0139,2022,KF,SD,17.62,16996
kommun,0139,2022,RD,V,6.99,16471
kommun,0139,2022,RD,S,28.24,16471
kommun,0139,2022,RD,MP,3.38,16471
kommun,0139,2022,RD,C,5.32,16471
kommun,0139,2022,RD,L,4.35,16471
kommun,0139,2022,RD,KD,5.52,16471
kommun,0139,2022,RD,M,21.42,16471
kommun,0139,2022,RD,SD,22.82,16471
kommun,0139,2022,RF,V,8.85,16946
kommun,0139,2022,RF,S,32.66,16946
kommun,0139,2022,RF,MP,2.15,16946
kommun,0139,2022,RF,C,4.2,16946
kommun,0139,2022,RF,L,4.34,16946
kommun,0139,2022,RF,KD,8.2,16946
kommun,0139,2022,RF,M,20.79,16946
kommun,0139,2022,RF,SD,17.1,16946
kommun,0140,2014,KF,V,1.72,6114
kommun,0140,2014,KF,S,22.13,6114
kommun,0140,2014,KF,MP,6.8,6114
kommun,0140,2014,KF,C,4.56,6114
kommun,0140,2014,KF,L,4.33,6114
kommun,0140,2014,KF,KD,1.05,6114
kommun,0140,2014,KF,M,20.33,6114
kommun,0140,2014,KF,SD,9.42,6114
kommun,0140,2014,RD,V,2.54,6106
kommun,0140,2014,RD,S,26.25,6106
kommun,0140,2014,RD,MP,5.55,6106
kommun,0140,2014,RD,C,5.81,6106
kommun,0140,2014,RD,L,4.47,6106
kommun,0140,2014,RD,KD,3.83,6106
kommun,0140,2014,RD,M,31.54,6106
kommun,0140,2014,RD,SD,17.97,6106
kommun,0140,2014,RF,V,3.42,6028
kommun,0140,2014,RF,S,32.25,6028
kommun,0140,2014,RF,MP,5.76,6028
kommun,0140,2014,RF,C,4.93,6028
kommun,0140,2014,RF,L,5.06,6028
kommun,0140,2014,RF,KD,5.39,6028
kommun,0140,2014,RF,M,29.05,6028
kommun,0140,2014,RF,SD,12.29,6028
kommun,0140,2018,KF,V,2.06,6889
kommun,0140,2018,KF,S,18.68,6889
kommun,0140,2018,KF,MP,3.14,6889
kommun,0140,2018,KF,C,6.97,6889
kommun,0140,2018,KF,L,2.96,6889
kommun,0140,2018,KF,KD,1.8,6889
kommun,0140,2018,KF,M,18.32,6889
kommun,0140,2018,KF,SD,15.44,6889
kommun,0140,2018,RD,V,3.52,6847
kommun,0140,2018,RD,S,22.42,6847
kommun,0140,2018,RD,MP,2.98,6847
kommun,0140,2018,RD,C,7.65,6847
kommun,0140,2018,RD,L,4.56,6847
kommun,0140,2018,RD,KD,6.06,6847
kommun,0140,2018,RD,M,27.24,6847
kommun,0140,2018,RD,SD,24.55,6847
kommun,0140,2018,RF,V,3.6,6815
kommun,0140,2018,RF,S,27.5,6815
kommun,0140,2018,RF,MP,3.05,6815
kommun,0140,2018,RF,C,7.84,6815
kommun,0140,2018,RF,L,5.39,6815
kommun,0140,2018,RF,KD,8.04,6815
kommun,0140,2018,RF,M,26.0,6815
kommun,0140,2018,RF,SD,17.86,6815
kommun,0140,2022,KF,V,1.86,7269
kommun,0140,2022,KF,S,24.45,7269
kommun,0140,2022,KF,MP,2.2,7269
kommun,0140,2022,KF,C,4.91,7269
kommun,0140,2022,KF,L,4.61,7269
kommun,0140,2022,KF,KD,2.68,7269
kommun,0140,2022,KF,M,22.36,7269
kommun,0140,2022,KF,SD,19.85,7269
kommun,0140,2022,RD,V,2.5,7276
kommun,0140,2022,RD,S,24.89,7276
kommun,0140,2022,RD,MP,2.56,7276
kommun,0140,2022,RD,C,5.32,7276
kommun,0140,2022,RD,L,4.44,7276
kommun,0140,2022,RD,KD,5.28,7276
kommun,0140,2022,RD,M,25.6,7276
kommun,0140,2022,RD,SD,28.72,7276
kommun,0140,2022,RF,V,3.28,7196
kommun,0140,2022,RF,S,31.11,7196
kommun,0140,2022,RF,MP,1.61,7196
kommun,0140,2022,RF,C,4.11,7196
kommun,0140,2022,RF,L,4.47,7196
kommun,0140,2022,RF,KD,8.21,7196
kommun,0140,2022,RF,M,25.08,7196
kommun,0140,2022,RF,SD,21.37,7196
kommun,0160,2014,KF,V,1.74,44126
kommun,0160,2014,KF,S,13.23,44126
kommun,0160,2014,KF,MP,7.48,44126
kommun,0160,2014,KF,C,5.61,44126
kommun,0160,2014,KF,L,25.26,44126
kommun,0160,2014,KF,KD,4.48,44126
kommun,0160,2014,KF,M,37.95,44126
kommun,0160,2014,KF,SD,3.42,44126
kommun,0160,2014,RD,V,2.23,43791
kommun,0160,2014,RD,S,12.53,43791
kommun,0160,2014,RD,MP,6.14,43791
kommun,0160,2014,RD,C,6.4,43791
kommun,0160,2014,RD,L,11.29,43791
kommun,0160,2014,RD,KD,7.02,43791
kommun,0160,2014,RD,M,45.3,43791
kommun,0160,2014,RD,SD,6.45,43791
kommun,0160,2014,RF,V,2.52,43947
kommun,0160,2014,RF,S,16.0,43947
kommun,0160,2014,RF,MP,6.57,43947
kommun,0160,2014,RF,C,5.15,43947
kommun,0160,2014,RF,L,16.11,43947
kommun,0160,2014,RF,KD,8.07,43947
kommun,0160,2014,RF,M,40.4,43947
kommun,0160,2014,RF,SD,3.62,43947
kommun,0160,2018,KF,V,2.11,46773
kommun,0160,2018,KF,S,13.35,46773
kommun,0160,2018,KF,MP,4.17,46773
kommun,0160,2018,KF,C,8.81,46773
kommun,0160,2018,KF,L,18.45,46773
kommun,0160,2018,KF,KD,6.95,46773
kommun,0160,2018,KF,M,38.09,46773
kommun,0160,2018,KF,SD,7.69,46773
kommun,0160,2018,RD,V,3.2,46386
kommun,0160,2018,RD,S,13.99,46386
kommun,0160,2018,RD,MP,4.11,46386
kommun,0160,2018,RD,C,10.98,46386
kommun,0160,2018,RD,L,10.71,46386
kommun,0160,2018,RD,KD,8.31,46386
kommun,0160,2018,RD,M,35.97,46386
kommun,0160,2018,RD,SD,11.41,46386
kommun,0160,2018,RF,V,3.42,46594
kommun,0160,2018,RF,S,17.39,46594
kommun,0160,2018,RF,MP,3.71,46594
kommun,0160,2018,RF,C,9.86,46594
kommun,0160,2018,RF,L,12.85,46594
kommun,0160,2018,RF,KD,11.42,46594
kommun,0160,2018,RF,M,32.52,46594
kommun,0160,2018,RF,SD,7.65,46594
kommun,0160,2022,KF,V,2.16,48003
kommun,0160,2022,KF,S,17.0,48003
kommun,0160,2022,KF,MP,3.81,48003
kommun,0160,2022,KF,C,8.33,48003
kommun,0160,2022,KF,L,14.3,48003
kommun,0160,2022,KF,KD,5.56,48003
kommun,0160,2022,KF,M,39.52,48003
kommun,0160,2022,KF,SD,8.33,48003
kommun,0160,2022,RD,V,2.77,47733
kommun,0160,2022,RD,S,19.79,47733
kommun,0160,2022,RD,MP,4.59,47733
kommun,0160,2022,RD,C,9.95,47733
kommun,0160,2022,RD,L,9.74,47733
kommun,0160,2022,RD,KD,5.24,47733
kommun,0160,2022,RD,M,33.92,47733
kommun,0160,2022,RD,SD,12.94,47733
kommun,0160,2022,RF,V,3.63,47802
kommun,0160,2022,RF,S,25.32,47802
kommun,0160,2022,RF,MP,2.73,47802
kommun,0160,2022,RF,C,7.29,47802
kommun,0160,2022,RF,L,10.14,47802
kommun,0160,2022,RF,KD,10.07,47802
kommun,0160,2022,RF,M,31.24,47802
kommun,0160,2022,RF,SD,8.19,47802
kommun,0162,2014,KF,V,1.18,21062
kommun,0162,2014,KF,S,6.92,21062
kommun,0162,2014,KF,MP,5.88,21062
kommun,0162,2014,KF,C,18.08,21062
kommun,0162,2014,KF,L,16.97,21062
kommun,0162,2014,KF,KD,6.42,21062
kommun,0162,2014,KF,M,41.05,21062
kommun,0162,2014,KF,SD,2.29,21062
kommun,0162,2014,RD,V,1.35,21264
kommun,0162,2014,RD,S,6.83,21264
kommun,0162,2014,RD,MP,4.7,21264
kommun,0162,2014,RD,C,7.13,21264
kommun,0162,2014,RD,L,11.86,21264
kommun,0162,2014,RD,KD,10.51,21264
kommun,0162,2014,RD,M,49.98,21264
kommun,0162,2014,RD,SD,5.3,21264
kommun,0162,2014,RF,V,1.86,20954
kommun,0162,2014,RF,S,9.77,20954
kommun,0162,2014,RF,MP,5.2,20954
kommun,0162,2014,RF,C,6.0,20954
kommun,0162,2014,RF,L,15.33,20954
kommun,0162,2014,RF,KD,11.79,20954
kommun,0162,2014,RF,M,45.77,20954
kommun,0162,2014,RF,SD,2.65,20954
kommun,0162,2018,KF,V,1.61,21659
kommun,0162,2018,KF,S,7.53,21659
kommun,0162,2018,KF,MP,4.26,21659
kommun,0162,2018,KF,C,23.38,21659
kommun,0162,2018,KF,L,15.0,21659
kommun,0162,2018,KF,KD,9.72,21659
kommun,0162,2018,KF,M,30.94,21659
kommun,0162,2018,KF,SD,5.72,21659
kommun,0162,2018,RD,V,2.36,21897
kommun,0162,2018,RD,S,8.04,21897
kommun,0162,2018,RD,MP,3.77,21897
kommun,0162,2018,RD,C,11.28,21897
kommun,0162,2018,RD,L,11.19,21897
kommun,0162,2018,RD,KD,10.1,21897
kommun,0162,2018,RD,M,41.59,21897
kommun,0162,2018,RD,SD,10.33,21897
kommun,0162,2018,RF,V,2.64,21522
kommun,0162,2018,RF,S,12.01,21522
kommun,0162,2018,RF,MP,3.73,21522
kommun,0162,2018,RF,C,11.29,21522
kommun,0162,2018,RF,L,14.13,21522
kommun,0162,2018,RF,KD,14.76,21522
kommun,0162,2018,RF,M,34.01,21522
kommun,0162,2018,RF,SD,6.18,21522
kommun,0162,2022,KF,V,1.8,21408
kommun,0162,2022,KF,S,9.78,21408
kommun,0162,2022,KF,MP,3.59,21408
kommun,0162,2022,KF,C,21.8,21408
kommun,0162,2022,KF,L,11.12,21408
kommun,0162,2022,KF,KD,6.62,21408
kommun,0162,2022,KF,M,36.47,21408
kommun,0162,2022,KF,SD,5.71,21408
kommun,0162,2022,RD,V,2.15,21658
kommun,0162,2022,RD,S,12.5,21658
kommun,0162,2022,RD,MP,4.15,21658
kommun,0162,2022,RD,C,9.99,21658
kommun,0162,2022,RD,L,12.3,21658
kommun,0162,2022,RD,KD,5.93,21658
kommun,0162,2022,RD,M,40.98,21658
kommun,0162,2022,RD,SD,11.1,21658
kommun,0162,2022,RF,V,3.12,21264
kommun,0162,2022,RF,S,18.48,21264
kommun,0162,2022,RF,MP,2.67,21264
kommun,0162,2022,RF,C,7.75,21264
kommun,0162,2022,RF,L,12.01,21264
kommun,0162,2022,RF,KD,13.17,21264
kommun,0162,2022,RF,M,34.53,21264
kommun,0162,2022,RF,SD,6.48,21264
kommun,0163,2014,KF,V,3.84,42642
kommun,0163,2014,KF,S,19.45,42642
kommun,0163,2014,KF,MP,8.61,42642
kommun,0163,2014,KF,C,5.11,42642
kommun,0163,2014,KF,L,9.19,42642
kommun,0163,2014,KF,KD,5.14,42642
kommun,0163,2014,KF,M,37.03,42642
kommun,0163,2014,KF,SD,4.28,42642
kommun,0163,2014,RD,V,4.21,41878
kommun,0163,2014,RD,S,20.17,41878
kommun,0163,2014,RD,MP,8.23,41878
kommun,0163,2014,RD,C,5.58,41878
kommun,0163,2014,RD,L,8.81,41878
kommun,0163,2014,RD,KD,6.42,41878
kommun,0163,2014,RD,M,36.07,41878
kommun,0163,2014,RD,SD,7.13,41878
kommun,0163,2014,RF,V,4.91,42341
kommun,0163,2014,RF,S,23.99,42341
kommun,0163,2014,RF,MP,8.53,42341
kommun,0163,2014,RF,C,4.22,42341
kommun,0163,2014,RF,L,9.5,42341
kommun,0163,2014,RF,KD,7.17,42341
kommun,0163,2014,RF,M,34.83,42341
kommun,0163,2014,RF,SD,4.55,42341
kommun,0163,2018,KF,V,5.75,44451
kommun,0163,2018,KF,S,20.59,44451
kommun,0163,2018,KF,MP,5.54,44451
kommun,0163,2018,KF,C,6.71,44451
kommun,0163,2018,KF,L,10.33,44451
kommun,0163,2018,KF,KD,7.59,44451
kommun,0163,2018,KF,M,31.12,44451
kommun,0163,2018,KF,SD,7.95,44451
kommun,0163,2018,RD,V,6.49,43676
kommun,0163,2018,RD,S,20.85,43676
kommun,0163,2018,RD,MP,5.25,43676
kommun,0163,2018,RD,C,10.18,43676
kommun,0163,2018,RD,L,8.97,43676
kommun,0163,2018,RD,KD,7.53,43676
kommun,0163,2018,RD,M,28.07,43676
kommun,0163,2018,RD,SD,11.24,43676
kommun,0163,2018,RF,V,6.71,44245
kommun,0163,2018,RF,S,25.49,44245
kommun,0163,2018,RF,MP,4.99,44245
kommun,0163,2018,RF,C,7.87,44245
kommun,0163,2018,RF,L,9.91,44245
kommun,0163,2018,RF,KD,9.58,44245
kommun,0163,2018,RF,M,26.24,44245
kommun,0163,2018,RF,SD,7.86,44245
kommun,0163,2022,KF,V,6.13,44837
kommun,0163,2022,KF,S,27.68,44837
kommun,0163,2022,KF,MP,4.29,44837
kommun,0163,2022,KF,C,7.21,44837
kommun,0163,2022,KF,L,8.01,44837
kommun,0163,2022,KF,KD,5.4,44837
kommun,0163,2022,KF,M,29.53,44837
kommun,0163,2022,KF,SD,8.62,44837
kommun,0163,2022,RD,V,6.21,44031
kommun,0163,2022,RD,S,26.81,44031
kommun,0163,2022,RD,MP,5.83,44031
kommun,0163,2022,RD,C,9.44,44031
kommun,0163,2022,RD,L,7.69,44031
kommun,0163,2022,RD,KD,4.51,44031
kommun,0163,2022,RD,M,24.94,44031
kommun,0163,2022,RD,SD,12.9,44031
kommun,0163,2022,RF,V,7.37,44737
kommun,0163,2022,RF,S,33.23,44737
kommun,0163,2022,RF,MP,3.38,44737
kommun,0163,2022,RF,C,6.65,44737
kommun,0163,2022,RF,L,7.26,44737
kommun,0163,2022,RF,KD,7.41,44737
kommun,0163,2022,RF,M,24.16,44737
kommun,0163,2022,RF,SD,8.7,44737
kommun,0180,2014,KF,V,8.94,583333
kommun,0180,2014,KF,S,21.96,583333
kommun,0180,2014,KF,MP,14.32,583333
kommun,0180,2014,KF,C,4.69,583333
kommun,0180,2014,KF,L,8.28,583333
kommun,0180,2014,KF,KD,3.28,583333
kommun,0180,2014,KF,M,27.16,583333
kommun,0180,2014,KF,SD,5.16,583333
kommun,0180,2014,RD,V,7.73,577565
kommun,0180,2014,RD,S,21.61,577565
kommun,0180,2014,RD,MP,11.15,577565
kommun,0180,2014,RD,C,4.88,577565
kommun,0180,2014,RD,L,7.85,577565
kommun,0180,2014,RD,KD,4.28,577565
kommun,0180,2014,RD,M,27.73,577565
kommun,0180,2014,RD,SD,6.64,577565
kommun,0180,2014,RF,V,10.44,582507
kommun,0180,2014,RF,S,24.11,582507
kommun,0180,2014,RF,MP,12.42,582507
kommun,0180,2014,RF,C,4.09,582507
kommun,0180,2014,RF,L,8.33,582507
kommun,0180,2014,RF,KD,4.8,582507
kommun,0180,2014,RF,M,25.7,582507
kommun,0180,2014,RF,SD,4.88,582507
kommun,0180,2018,KF,V,13.03,618278
kommun,0180,2018,KF,S,22.3,618278
kommun,0180,2018,KF,MP,8.33,618278
kommun,0180,2018,KF,C,7.89,618278
kommun,0180,2018,KF,L,10.07,618278
kommun,0180,2018,KF,KD,5.05,618278
kommun,0180,2018,KF,M,20.98,618278
kommun,0180,2018,KF,SD,7.96,618278
kommun,0180,2018,RD,V,13.12,611206
kommun,0180,2018,RD,S,23.76,611206
kommun,0180,2018,RD,MP,7.7,611206
kommun,0180,2018,RD,C,9.07,611206
kommun,0180,2018,RD,L,7.85,611206
kommun,0180,2018,RD,KD,4.87,611206
kommun,0180,2018,RD,M,21.88,611206
kommun,0180,2018,RD,SD,9.84,611206
kommun,0180,2018,RF,V,14.74,617283
kommun,0180,2018,RF,S,25.75,617283
kommun,0180,2018,RF,MP,7.05,617283
kommun,0180,2018,RF,C,8.08,617283
kommun,0180,2018,RF,L,8.47,617283
kommun,0180,2018,RF,KD,6.37,617283
kommun,0180,2018,RF,M,19.57,617283
kommun,0180,2018,RF,SD,7.58,617283
kommun,0180,2022,KF,V,15.37,612296
kommun,0180,2022,KF,S,29.43,612296
kommun,0180,2022,KF,MP,6.03,612296
kommun,0180,2022,KF,C,6.69,612296
kommun,0180,2022,KF,L,7.98,612296
kommun,0180,2022,KF,KD,3.83,612296
kommun,0180,2022,KF,M,18.33,612296
kommun,0180,2022,KF,SD,8.03,612296
kommun,0180,2022,RD,V,11.73,606754
kommun,0180,2022,RD,S,28.07,606754
kommun,0180,2022,RD,MP,10.02,606754
kommun,0180,2022,RD,C,8.48,606754
kommun,0180,2022,RD,L,6.87,606754
kommun,0180,2022,RD,KD,3.17,606754
kommun,0180,2022,RD,M,19.07,606754
kommun,0180,2022,RD,SD,10.67,606754
kommun,0180,2022,RF,V,16.41,612077
kommun,0180,2022,RF,S,33.71,612077
kommun,0180,2022,RF,MP,4.7,612077
kommun,0180,2022,RF,C,6.0,612077
kommun,0180,2022,RF,L,6.48,612077
kommun,0180,2022,RF,KD,5.14,612077
kommun,0180,2022,RF,M,16.75,612077
kommun,0180,2022,RF,SD,7.92,612077
kommun,0181,2014,KF,V,6.45,48840
kommun,0181,2014,KF,S,34.58,48840
kommun,0181,2014,KF,MP,8.49,48840
kommun,0181,2014,KF,C,4.78,48840
kommun,0181,2014,KF,L,5.82,48840
kommun,0181,2014,KF,KD,5.51,48840
kommun,0181,2014,KF,M,17.85,48840
kommun,0181,2014,KF,SD,13.3,48840
kommun,0181,2014,RD,V,5.84,47151
kommun,0181,2014,RD,S,32.0,47151
kommun,0181,2014,RD,MP,7.28,47151
kommun,0181,2014,RD,C,3.83,47151
kommun,0181,2014,RD,L,4.65,47151
kommun,0181,2014,RD,KD,6.88,47151
kommun,0181,2014,RD,M,23.05,47151
kommun,0181,2014,RD,SD,12.35,47151
kommun,0181,2014,RF,V,6.88,48495
kommun,0181,2014,RF,S,35.56,48495
kommun,0181,2014,RF,MP,7.97,48495
kommun,0181,2014,RF,C,4.03,48495
kommun,0181,2014,RF,L,5.32,48495
kommun,0181,2014,RF,KD,6.47,48495
kommun,0181,2014,RF,M,20.49,48495
kommun,0181,2014,RF,SD,10.24,48495
